Year,Month,State,Megawatthours,Cents/kWh
2015,11,NJ,613678,9.69
2015,11,NM,632902,5.92
2015,11,NV,1165302,5.21
2015,11,NY,1483194,5.87
2015,11,OH,3948188,7.11
2015,11,OK,1531684,4.84
2015,11,OR,1006509,6.04
2015,11,PA,3632942,6.98
2015,11,RI,63776,13.25
2015,11,SC,2541981,5.65
2015,11,SD,218338,7.07
2015,11,TN,1776964,5.88
2015,11,TX,8809431,5.23
2015,11,UT,805654,5.65
2015,11,VA,1319579,6.83
2015,11,VT,117021,10.11
2015,11,WA,2097140,4.47
2015,11,WI,1896047,7.25
2015,11,WV,1017338,6.24
2015,11,WY,879193,6.63
2015,12,AK,117937,12.79
2015,12,AL,2617714,5.41
2015,12,AR,1247438,5.81
2015,12,AZ,1245764,5.39
2015,12,CA,3946443,10.51
2015,12,CO,1234038,7.17
2015,12,CT,271551,12.39
2015,12,DC,22965,9.10
2015,12,DE,240011,7.67
2015,12,FL,1408089,7.83
2015,12,GA,2519797,5.04
2015,12,HI,308137,21.08
2015,12,IA,1663247,4.99
2015,12,ID,475733,5.66
2015,12,IL,3315874,6.41
2015,12,IN,3842000,6.67
2015,12,KS,904712,7.35
2015,12,KY,2237821,5.39
2015,12,LA,3009454,4.95
2015,12,MA,615216,13.09
2015,12,MD,317493,7.93
2015,12,ME,264485,8.76
2015,12,MI,2497063,6.82
2015,12,MN,1695657,6.66
2015,12,MO,1318411,5.9
2015,12,MS,1297662,6.09
2015,12,MT,364471,4.86
2015,12,NC,2297801,6.61
2015,12,ND,609224,7.77
2015,12,NE,810332,6.82
2015,12,NH,152611,12.77
2015,12,NJ,537805,9.77
2015,12,NM,630959,5.23
2015,12,NV,1094504,5.08
2015,12,NY,1445998,5.72
2015,12,OH,3951397,7.01
2015,12,OK,1478736,4.77
2015,12,OR,984900,5.69
2015,12,PA,3768610,6.85
2015,12,RI,65367,13.3
2015,12,SC,2144343,6
2015,12,SD,221028,7.17
2015,12,TN,1746957,5.81
2015,12,TX,9049900,5.29
2015,12,UT,796041,5.64
2015,12,VA,1392066,6.64
2015,12,VT,115692,10.56
2015,12,WA,2121471,4.13
2015,12,WI,1928496,7.08
2015,12,WV,1020744,6.12
2015,12,WY,860216,6.5
2016,1,AK,120020,13.46
2016,1,AL,2740673,5.36
2016,1,AR,1282098,5.73
2016,1,AZ,1244903,5.38
2016,1,CA,3450489,10.38
2016,1,CO,1204176,6.86
2016,1,CT,270526,12.8
2016,1,DC,17203,9.18
2016,1,DE,143657,8.5
2016,1,FL,1360737,7.68
2016,1,GA,2658208,5.62
2016,1,HI,295006,20.8
2016,1,IA,1657518,5.32
2016,1,ID,507902,5.67
2016,1,IL,3449633,6.46
2016,1,IN,3875289,6.63
2016,1,KS,930825,7.43
2016,1,KY,2292671,5.5
2016,1,LA,3018324,4.98
2016,1,MA,618353,13.28
2016,1,MD,303695,7.87
2016,1,ME,233687,8.93
2016,1,MI,2504320,6.76
2016,1,MN,1735721,7.1
2016,1,MO,1176687,6.12
2016,1,MS,1302012,5.86
2016,1,MT,367354,5.06
2016,1,NC,2013738,6.24
2016,1,ND,633853,7.62
2016,1,NE,824837,6.95
2016,1,NH,154520,12.69
2016,1,NJ,581484,10.07
2016,1,NM,603469,5.89
2016,1,NV,1055792,4.99
2016,1,NY,1473566,5.51
2016,1,OH,4102455,6.96
2016,1,OK,1483337,4.69
2016,1,OR,971584,5.76
2016,1,PA,3969750,7
2016,1,RI,60730,14.11
2016,1,SC,2184028,5.94
2016,1,SD,222986,7.35
2016,1,TN,1816767,5.56
2016,1,TX,9417288,5.25
2016,1,UT,785667,5.76
2016,1,VA,1559315,6.85
2016,1,VT,124450,10.48
2016,1,WA,2163158,4.31
2016,1,WI,1917146,7.27
2016,1,WV,1110143,6.43
2016,1,WY,856116,6.58
2016,2,AK,113727,13.71
2016,2,AL,2596235,5.28
2016,2,AR,1275772,5.63
2016,2,AZ,1197409,5.33
2016,2,CA,3462981,10.24
2016,2,CO,1164469,6.94
2016,2,CT,258509,13.24
2016,2,DC,13409,8.75
2016,2,DE,203374,8.04
2016,2,FL,1286538,7.61
2016,2,GA,2540884,5.24
2016,2,HI,282258,19.65
2016,2,IA,1777261,5.16
2016,2,ID,475323,5.87
2016,2,IL,3470970,6.54
2016,2,IN,3917204,6.65
2016,2,KS,902065,7.51
2016,2,KY,2289127,5.35
2016,2,LA,2887576,4.77
2016,2,MA,588579,13.46
2016,2,MD,317853,8.33
2016,2,ME,222416,9.1
2016,2,MI,2447431,6.56
2016,2,MN,1658535,7.21
2016,2,MO,1129681,6.29
2016,2,MS,1270916,5.46
2016,2,MT,360605,4.73
2016,2,NC,2162090,6.09
2016,2,ND,617600,7.96
2016,2,NE,798406,7.21
2016,2,NH,164993,12.69
2016,2,NJ,584285,9.84
2016,2,NM,584441,5.32
2016,2,NV,1097210,5.15
2016,2,NY,1449252,6.08
2016,2,OH,4030769,6.95
2016,2,OK,1382284,4.65
2016,2,OR,959906,5.88
2016,2,PA,3835443,7.07
2016,2,RI,63187,13.66
2016,2,SC,2131119,5.75
2016,2,SD,222817,7.25
2016,2,TN,1832379,5.35
2016,2,TX,8750485,5.21
2016,2,UT,753661,6.04
2016,2,VA,1299701,6.61
2016,2,VT,130328,10.07
2016,2,WA,2076674,4.46
2016,2,WI,1895294,7.39
2016,2,WV,1007547,6.55
2016,2,WY,807482,7.08
2016,3,AK,119596,15.03
2016,3,AL,2600848,5.55
2016,3,AR,1276236,5.68
2016,3,AZ,1245290,5.39
2016,3,CA,4237693,10.24
2016,3,CO,1187320,6.91
2016,3,CT,269978,13.19
2016,3,DC,16286,8.80
2016,3,DE,151513,8.4
2016,3,FL,1345222,7.64
2016,3,GA,2685313,5.15
2016,3,HI,295569,19.85
2016,3,IA,1773099,5.32
2016,3,ID,484340,5.94
2016,3,IL,3642553,6.42
2016,3,IN,3996985,6.66
2016,3,KS,899945,7.56
2016,3,KY,2342074,5.36
2016,3,LA,2877729,5.23
2016,3,MA,601583,13.34
2016,3,MD,277926,7.85
2016,3,ME,239126,9.03
2016,3,MI,2645959,6.77
2016,3,MN,1730671,7.21
2016,3,MO,1083902,6.32
2016,3,MS,1306865,5.49
2016,3,MT,342365,4.86
2016,3,NC,2181418,5.46
2016,3,ND,617666,7.74
2016,3,NE,840863,8.5
2016,3,NH,164879,12.38
2016,3,NJ,599615,10.15
2016,3,NM,616543,5.86
2016,3,NV,1067338,4.84
2016,3,NY,1407446,5.97
2016,3,OH,4165508,6.95
2016,3,OK,1441796,4.61
2016,3,OR,989687,5.77
2016,3,PA,3872730,6.98
2016,3,RI,63975,13.55
2016,3,SC,2079714,5.51
2016,3,SD,224173,7.62
2016,3,TN,1869580,5.33
2016,3,TX,9139628,5.23
2016,3,UT,709195,6.06
2016,3,VA,1412976,6.54
2016,3,VT,113671,10.42
2016,3,WA,2121412,4.32
2016,3,WI,1959978,7.32
2016,3,WV,1076755,6.47
2016,3,WY,824829,6.99
2016,4,AK,105265,15.76
2016,4,AL,2613363,5.87
2016,4,AR,1301974,5.42
2016,4,AZ,1221298,5.63
2016,4,CA,4057447,10.49
2016,4,CO,1185508,7.11
2016,4,CT,273525,12.68
2016,4,DC,16413,9.07
2016,4,DE,163835,8.12
2016,4,FL,1379300,7.41
2016,4,GA,2650903,5.36
2016,4,HI,300282,19.31
2016,4,IA,1758365,4.96
2016,4,ID,577588,6.06
2016,4,IL,3447824,6.45
2016,4,IN,3703850,7.01
2016,4,KS,919191,7.46
2016,4,KY,2329129,5.5
2016,4,LA,3067558,4.87
2016,4,MA,596640,13.15
2016,4,MD,301876,8.13
2016,4,ME,242764,8.77
2016,4,MI,2577610,6.61
2016,4,MN,1620482,7.21
2016,4,MO,1042162,6.53
2016,4,MS,1336925,5.31
2016,4,MT,362248,4.58
2016,4,NC,2284145,6.07
2016,4,ND,598066,6.76
2016,4,NE,819729,7.45
2016,4,NH,157993,12.34
2016,4,NJ,564831,9.68
2016,4,NM,611842,5.64
2016,4,NV,1137246,5
2016,4,NY,1461073,5.94
2016,4,OH,4043294,6.92
2016,4,OK,1462723,4.6
2016,4,OR,980236,5.78
2016,4,PA,3695392,6.9
2016,4,RI,61903,13.42
2016,4,SC,2203194,5.85
2016,4,SD,215651,7.42
2016,4,TN,1902754,5.27
2016,4,TX,9116787,5.12
2016,4,UT,710291,6
2016,4,VA,1543605,6.63
2016,4,VT,110197,9.8
2016,4,WA,2053175,4.32
2016,4,WI,1888934,7.14
2016,4,WV,1072193,6.53
2016,4,WY,798150,6.97
2016,5,AK,111420,15.75
2016,5,AL,2786785,6
2016,5,AR,1325121,5.77
2016,5,AZ,1292723,6.11
2016,5,CA,4124669,11.51
2016,5,CO,1227490,7.06
2016,5,CT,267614,12.85
2016,5,DC,13848,8.63
2016,5,DE,194446,8.03
2016,5,FL,1476150,7.36
2016,5,GA,2793256,5.45
2016,5,HI,309687,19.78
2016,5,IA,1913391,5.63
2016,5,ID,768702,6.31
2016,5,IL,3613400,6.48
2016,5,IN,3877513,6.85
2016,5,KS,970322,7.49
2016,5,KY,2380824,5.34
2016,5,LA,2945515,4.83
2016,5,MA,628726,12.87
2016,5,MD,325991,8.11
2016,5,ME,243794,8.71
2016,5,MI,2745557,6.89
2016,5,MN,1698562,7.34
2016,5,MO,1128275,7.15
2016,5,MS,1363112,5.34
2016,5,MT,354152,4.89
2016,5,NC,2351299,6.11
2016,5,ND,592186,8.11
2016,5,NE,854799,7.41
2016,5,NH,157790,12.11
2016,5,NJ,619978,10.03
2016,5,NM,624651,5.85
2016,5,NV,1125724,4.86
2016,5,NY,1466358,5.72
2016,5,OH,4198014,7
2016,5,OK,1516428,4.84
2016,5,OR,1053638,5.92
2016,5,PA,3785512,6.87
2016,5,RI,63261,13.6
2016,5,SC,2349342,5.82
2016,5,SD,221157,7.54
2016,5,TN,1981106,5.13
2016,5,TX,9270079,5.21
2016,5,UT,776929,6.19
2016,5,VA,1512324,6.54
2016,5,VT,123097,9.91
2016,5,WA,2127907,4.2
2016,5,WI,1965476,7.48
2016,5,WV,1082174,6.55
2016,5,WY,791183,7.04
2016,6,AK,109605,15.33
2016,6,AL,2858493,6.44
2016,6,AR,1359223,6.55
2016,6,AZ,1331220,6.39
2016,6,CA,4595749,13.44
2016,6,CO,1276370,7.65
2016,6,CT,294748,12.55
2016,6,DC,10236,10.29
2016,6,DE,193561,8.09
2016,6,FL,1474317,7.67
2016,6,GA,2785660,6.36
2016,6,HI,307151,20.75
2016,6,IA,1842478,7.45
2016,6,ID,1146206,7.63
2016,6,IL,3576052,6.48
2016,6,IN,3918417,6.85
2016,6,KS,976873,7.69
2016,6,KY,2331010,5.88
2016,6,LA,3150254,4.52
2016,6,MA,644410,13.2
2016,6,MD,322086,7.67
2016,6,ME,238396,8.31
2016,6,MI,2715471,6.87
2016,6,MN,1762947,7.69
2016,6,MO,1142679,8.26
2016,6,MS,1341187,5.94
2016,6,MT,376656,5.24
2016,6,NC,2362243,6.51
2016,6,ND,595745,8.25
2016,6,NE,1060157,8.06
2016,6,NH,171788,11.92
2016,6,NJ,614740,10.7
2016,6,NM,642026,5.98
2016,6,NV,1210623,6
2016,6,NY,1501036,6.7
2016,6,OH,4180942,6.95
2016,6,OK,1563930,5.35
2016,6,OR,1136217,6.22
2016,6,PA,3965426,6.83
2016,6,RI,65105,13.23
2016,6,SC,2231917,6.49
2016,6,SD,231015,7.78
2016,6,TN,2017877,5.69
2016,6,TX,9543290,5.4
2016,6,UT,771522,7.46
2016,6,VA,1488177,6.58
2016,6,VT,112742,10.42
2016,6,WA,2186257,4.39
2016,6,WI,2068407,7.91
2016,6,WV,1034250,6.56
2016,6,WY,835145,6.97
2016,7,AK,112839,16.1
2016,7,AL,2818273,6.55
2016,7,AR,1515513,6.63
2016,7,AZ,1364252,6.7
2016,7,CA,4790607,13.93
2016,7,CO,1340940,7.7
2016,7,CT,299277,12.87
2016,7,DC,37283,8.53
2016,7,DE,228467,8.11
2016,7,FL,1478410,7.84
2016,7,GA,2793901,6.86
2016,7,HI,329206,21.01
2016,7,IA,1836320,7.89
2016,7,ID,1205420,7.07
2016,7,IL,4037249,6.61
2016,7,IN,4119216,6.9
2016,7,KS,997842,7.62
2016,7,KY,2361671,5.98
2016,7,LA,3072119,4.89
2016,7,MA,682806,13.6
2016,7,MD,341849,7.5
2016,7,ME,224478,9.14
2016,7,MI,2713527,7.11
2016,7,MN,1891213,7.77
2016,7,MO,1202347,8.25
2016,7,MS,1394335,6.03
2016,7,MT,394978,5.65
2016,7,NC,2526137,7.11
2016,7,ND,642461,8.07
2016,7,NE,1134817,8.91
2016,7,NH,176693,12.1
2016,7,NJ,654348,11.05
2016,7,NM,653524,6.02
2016,7,NV,1369864,8.43
2016,7,NY,1552288,5.59
2016,7,OH,4325531,7.14
2016,7,OK,1601784,5.35
2016,7,OR,1196465,6.4
2016,7,PA,4150663,6.86
2016,7,RI,73234,13.38
2016,7,SC,2376473,6.75
2016,7,SD,257063,7.92
2016,7,TN,2097774,6.03
2016,7,TX,9909671,5.47
2016,7,UT,837093,7.07
2016,7,VA,1533462,6.61
2016,7,VT,123939,10.47
2016,7,WA,2247651,4.64
2016,7,WI,2134388,7.9
2016,7,WV,1062002,6.69
2016,7,WY,854736,6.79
2016,8,AK,123840,14.72
2016,8,AL,2887183,6.39
2016,8,AR,1491211,6.64
2016,8,AZ,1307335,6.99
2016,8,CA,5137650,13.93
2016,8,CO,1424704,7.62
2016,8,CT,324765,12.73
2016,8,DC,11375,8.74
2016,8,DE,221071,8.25
2016,8,FL,1477915,7.86
2016,8,GA,2928447,6.24
2016,8,HI,342112,21.17
2016,8,IA,2024571,7.86
2016,8,ID,1113222,7.11
2016,8,IL,4080160,6.72
2016,8,IN,4230880,6.99
2016,8,KS,1041420,7.53
2016,8,KY,2491506,5.87
2016,8,LA,3155910,5.28
2016,8,MA,695375,13.71
2016,8,MD,377360,7.88
2016,8,ME,259890,9.66
2016,8,MI,2698815,7.18
2016,8,MN,1942062,7.78
2016,8,MO,1206121,8.23
2016,8,MS,1439345,5.94
2016,8,MT,396967,5.57
2016,8,NC,2524818,6.81
2016,8,ND,625984,8.37
2016,8,NE,1174893,8.39
2016,8,NH,187926,12.31
2016,8,NJ,681836,10.85
2016,8,NM,697317,6.15
2016,8,NV,1195709,7.86
2016,8,NY,1566910,6.28
2016,8,OH,4517615,7.06
2016,8,OK,1593654,5.36
2016,8,OR,1235504,6.36
2016,8,PA,4153750,7.08
2016,8,RI,70123,13.4
2016,8,SC,2441488,6.44
2016,8,SD,273923,7.58
2016,8,TN,2177377,6.08
2016,8,TX,10090050,5.45
2016,8,UT,808146,6.89
2016,8,VA,1625427,6.5
2016,8,VT,126202,10.16
2016,8,WA,2273069,4.58
2016,8,WI,2242992,7.83
2016,8,WV,1136452,6.54
2016,8,WY,848162,7.09
2016,9,AK,108639,14.98
2016,9,AL,2663742,6.34
2016,9,AR,1419605,6.56
2016,9,AZ,1217069,6.79
2016,9,CA,4951041,13.65
2016,9,CO,1283602,7.82
2016,9,CT,305431,12.81
2016,9,DC,14895,8.57
2016,9,DE,188426,8.21
2016,9,FL,1406548,7.91
2016,9,GA,2690445,6.36
2016,9,HI,324994,21.43
2016,9,IA,1852546,7.16
2016,9,ID,765852,6.74
2016,9,IL,3702134,6.63
2016,9,IN,3816215,7.06
2016,9,KS,967760,7.44
2016,9,KY,2357935,5.92
2016,9,LA,3004165,5.54
2016,9,MA,637597,13.61
2016,9,MD,310175,7.78
2016,9,ME,245912,9.05
2016,9,MI,2506597,7.11
2016,9,MN,1837783,7.12
2016,9,MO,1158765,7.43
2016,9,MS,1341847,6.08
2016,9,MT,376330,5.07
2016,9,NC,2299853,6.77
2016,9,ND,621504,8.28
2016,9,NE,983168,7.5
2016,9,NH,181041,12.33
2016,9,NJ,588974,10.71
2016,9,NM,658436,5.93
2016,9,NV,1162511,7.42
2016,9,NY,1499387,6.18
2016,9,OH,4296300,6.95
2016,9,OK,1536019,5.39
2016,9,OR,1065847,6.16
2016,9,PA,4130734,6.99
2016,9,RI,59939,13.34
2016,9,SC,2192286,6.56
2016,9,SD,246027,7.76
2016,9,TN,2057179,6
2016,9,TX,9739355,5.52
2016,9,UT,730826,6.9
2016,9,VA,1495504,6.38
2016,9,VT,116333,10.57
2016,9,WA,2149309,4.57
2016,9,WI,2072648,7.69
2016,9,WV,1081720,6.52
2016,9,WY,838359,6.87
2016,10,AK,121621,15.96
2016,10,AL,2670168,6.31
2016,10,AR,1336926,6.09
2016,10,AZ,1268056,6.39
2016,10,CA,4331861,10.65
2016,10,CO,1275122,7.4
2016,10,CT,267676,12.73
2016,10,DC,15161,8.67
2016,10,DE,199560,8.38
2016,10,FL,1367042,7.82
2016,10,GA,2693686,5.76
2016,10,HI,331497,20.79
2016,10,IA,1848659,5.34
2016,10,ID,577664,6.1
2016,10,IL,3613753,6.67
2016,10,IN,3673404,7.42
2016,10,KS,916558,7.48
2016,10,KY,2391872,5.72
2016,10,LA,2999466,5.33
2016,10,MA,609215,13.45
2016,10,MD,308128,7.77
2016,10,ME,248998,8.5
2016,10,MI,2422348,7
2016,10,MN,1813181,7.44
2016,10,MO,1132071,6.83
2016,10,MS,1346387,5.97
2016,10,MT,349704,5.17
2016,10,NC,2267533,6.32
2016,10,ND,631361,8.21
2016,10,NE,871507,7.2
2016,10,NH,171135,12.27
2016,10,NJ,642248,9.1
2016,10,NM,648970,5.56
2016,10,NV,1148535,6.7
2016,10,NY,1397322,5.95
2016,10,OH,4264065,6.93
2016,10,OK,1475514,5.2
2016,10,OR,1050326,6.2
2016,10,PA,3963741,6.86
2016,10,RI,59401,13.21
2016,10,SC,2208120,6.07
2016,10,SD,237496,7.66
2016,10,TN,2022064,5.84
2016,10,TX,9917374,5.34
2016,10,UT,756663,6.22
2016,10,VA,1467475,6.44
2016,10,VT,118178,10.16
2016,10,WA,2117537,4.5
2016,10,WI,2058970,7.31
2016,10,WV,1082921,6.52
2016,10,WY,889032,7
2016,11,AK,117494,15.8
2016,11,AL,2610408,5.95
2016,11,AR,1355186,5.86
2016,11,AZ,1145265,5.7
2016,11,CA,4050475,11.84
2016,11,CO,1277217,7.45
2016,11,CT,274621,12.61
2016,11,DC,12733,8.55
2016,11,DE,190699,7.6
2016,11,FL,1352795,7.75
2016,11,GA,2551633,5.65
2016,11,HI,300671,21.88
2016,11,IA,1918393,5.11
2016,11,ID,485590,5.71
2016,11,IL,3323065,6.45
2016,11,IN,3637056,7.38
2016,11,KS,954445,7.33
2016,11,KY,2335815,5.7
2016,11,LA,2970999,5.18
2016,11,MA,602813,13.2
2016,11,MD,322283,7.81
2016,11,ME,236663,9.04
2016,11,MI,2535348,7
2016,11,MN,1760383,7.31
2016,11,MO,1074278,6.74
2016,11,MS,1307919,5.9
2016,11,MT,365863,4.85
2016,11,NC,2191543,5.94
2016,11,ND,630801,8.17
2016,11,NE,912908,6.94
2016,11,NH,158012,12.32
2016,11,NJ,567586,9.71
2016,11,NM,631216,5.74
2016,11,NV,922413,3.19
2016,11,NY,1475967,6.59
2016,11,OH,4076606,6.88
2016,11,OK,1478270,4.8
2016,11,OR,1001451,6.23
2016,11,PA,3646954,6.8
2016,11,RI,61103,13.4
2016,11,SC,2223695,5.63
2016,11,SD,233395,7.45
2016,11,TN,1918808,5.78
2016,11,TX,9087032,5.38
2016,11,UT,744054,5.6
2016,11,VA,1389889,6.51
2016,11,VT,115894,10.08
2016,11,WA,2050793,4.53
2016,11,WI,1919543,7.33
2016,11,WV,1080278,6.79
2016,11,WY,833116,6.85
2016,12,AK,121245,16.08
2016,12,AL,2688951,6.38
2016,12,AR,1287282,6.11
2016,12,AZ,1140836,5.83
2016,12,CA,3788462,10.89
2016,12,CO,1256516,7.5
2016,12,CT,263397,12.73
2016,12,DC,13611,8.56
2016,12,DE,181493,7.76
2016,12,FL,1353851,7.7
2016,12,GA,2517785,5.85
2016,12,HI,303947,21.68
2016,12,IA,1843583,5.08
2016,12,ID,504001,5.67
2016,12,IL,3674961,6.16
2016,12,IN,3663145,7.38
2016,12,KS,936301,7.29
2016,12,KY,2330382,5.89
2016,12,LA,2745039,5.56
2016,12,MA,601284,13.59
2016,12,MD,312252,7.96
2016,12,ME,240513,9.25
2016,12,MI,2421441,7.06
2016,12,MN,1765259,7.17
2016,12,MO,1036277,7.06
2016,12,MS,1317848,6.17
2016,12,MT,369196,4.9
2016,12,NC,2172070,6.1
2016,12,ND,625504,8.21
2016,12,NE,878092,7.04
2016,12,NH,153587,12.65
2016,12,NJ,593144,9.87
2016,12,NM,618726,6.07
2016,12,NV,1022270,4.64
2016,12,NY,1458614,5.83
2016,12,OH,4089595,7.01
2016,12,OK,1495397,5.23
2016,12,OR,1050755,5.79
2016,12,PA,3957838,6.81
2016,12,RI,62335,13.53
2016,12,SC,2065617,6.18
2016,12,SD,227051,7.42
2016,12,TN,1851985,5.99
2016,12,TX,9421675,5.31
2016,12,UT,802944,5.64
2016,12,VA,1320159,6.45
2016,12,VT,130972,10.18
2016,12,WA,2111479,4.36
2016,12,WI,1914036,7.22
2016,12,WV,1048462,6.66
2016,12,WY,865171,6.88
2017,1,AK,118383,16.72
2017,1,AL,2748640,5.78
2017,1,AR,1314022,5.81
2017,1,AZ,1123138,5.94
2017,1,CA,3547030,10.55
2017,1,CO,1182548,7.07
2017,1,CT,255394,13.12
2017,1,DC,13148,8.03
2017,1,DE,177133,8.12
2017,1,FL,1313075,7.85
2017,1,GA,2629767,5.55
2017,1,HI,285675,22.24
2017,1,IA,1802727,5.41
2017,1,ID,535097,5.68
2017,1,IL,3603343,6.39
2017,1,IN,3592917,8.01
2017,1,KS,928182,7.55
2017,1,KY,2331804,5.78
2017,1,LA,3050421,4.19
2017,1,MA,544033,13.87
2017,1,MD,301866,8.61
2017,1,ME,224447,9.47
2017,1,MI,2390375,7.24
2017,1,MN,1777151,7.13
2017,1,MO,1047965,6.73
2017,1,MS,1321165,5.91
2017,1,MT,372717,5.04
2017,1,NC,2066243,6.21
2017,1,ND,703615,7.45
2017,1,NE,833296,6.92
2017,1,NH,164495,12.71
2017,1,NJ,574234,10.36
2017,1,NM,609976,5.67
2017,1,NV,992341,4.96
2017,1,NY,1366437,5.87
2017,1,OH,4170606,6.83
2017,1,OK,1418736,5.35
2017,1,OR,1035456,5.83
2017,1,PA,3956135,7
2017,1,RI,63412,14.17
2017,1,SC,2160354,5.92
2017,1,SD,236076,7.42
2017,1,TN,2014013,5.83
2017,1,TX,9764671,5.34
2017,1,UT,793951,5.89
2017,1,VA,1301751,6.38
2017,1,VT,120285,10.33
2017,1,WA,2051013,4.4
2017,1,WI,1930802,7.37
2017,1,WV,1056738,6.71
2017,1,WY,892315,6.78
2017,2,AK,118814,16.48
2017,2,AL,2519269,5.91
2017,2,AR,1325081,5.59
2017,2,AZ,1018448,5.85
2017,2,CA,3371774,10.72
2017,2,CO,1152564,7.27
2017,2,CT,249478,12.95
2017,2,DC,11834,8.25
2017,2,DE,172343,7.75
2017,2,FL,1250717,7.97
2017,2,GA,2392696,5.69
2017,2,HI,262430,22.81
2017,2,IA,1721602,5.42
2017,2,ID,463322,5.82
2017,2,IL,3236681,6.38
2017,2,IN,3374650,7.54
2017,2,KS,887353,7.22
2017,2,KY,2199385,5.77
2017,2,LA,2883134,5.44
2017,2,MA,529336,13.51
2017,2,MD,271920,8.53
2017,2,ME,191220,9.32
2017,2,MI,2408270,7.21
2017,2,MN,1683502,7.39
2017,2,MO,1006260,6.68
2017,2,MS,1250746,6.04
2017,2,MT,363065,5.07
2017,2,NC,2034248,5.95
2017,2,ND,689652,7.59
2017,2,NE,808536,7.17
2017,2,NH,151053,12.49
2017,2,NJ,620315,9.75
2017,2,NM,551609,6.28
2017,2,NV,970354,5.05
2017,2,NY,1336287,4.98
2017,2,OH,3908605,6.97
2017,2,OK,1399637,5.14
2017,2,OR,1014609,5.88
2017,2,PA,3870589,6.9
2017,2,RI,55848,14.79
2017,2,SC,2070517,5.97
2017,2,SD,224850,7.67
2017,2,TN,1894274,5.88
2017,2,TX,8882595,5.3
2017,2,UT,700806,5.69
2017,2,VA,1280219,6.44
2017,2,VT,114191,10.23
2017,2,WA,1975469,4.54
2017,2,WI,1840266,7.37
2017,2,WV,1005111,6.86
2017,2,WY,818263,7.11
2017,3,AK,121199,17.62
2017,3,AL,2776573,6.06
2017,3,AR,1343028,5.68
2017,3,AZ,1134876,5.78
2017,3,CA,3609524,11.04
2017,3,CO,1252465,7.52
2017,3,CT,253016,12.96
2017,3,DC,14328,8.27
2017,3,DE,182395,8.34
2017,3,FL,1366115,7.81
2017,3,GA,2678037,5.78
2017,3,HI,299491,22.41
2017,3,IA,1931996,5.2
2017,3,ID,525475,5.92
2017,3,IL,3591195,6.8
2017,3,IN,3750982,7.48
2017,3,KS,909997,7.55
2017,3,KY,2375578,5.76
2017,3,LA,2788941,5.74
2017,3,MA,580857,13.61
2017,3,MD,304952,8.4
2017,3,ME,219951,9.46
2017,3,MI,2537975,7.28
2017,3,MN,1857823,7.35
2017,3,MO,1082345,6.69
2017,3,MS,1331018,5.92
2017,3,MT,355141,4.9
2017,3,NC,2260091,6.05
2017,3,ND,721251,7.59
2017,3,NE,898061,8.28
2017,3,NH,161055,12.29
2017,3,NJ,656515,9.95
2017,3,NM,606270,6.48
2017,3,NV,994912,5.06
2017,3,NY,1338416,5.87
2017,3,OH,4345276,7.08
2017,3,OK,1473806,5.38
2017,3,OR,1056139,6.02
2017,3,PA,3911209,6.91
2017,3,RI,63545,14.14
2017,3,SC,2176751,5.98
2017,3,SD,229209,8.01
2017,3,TN,2051100,5.73
2017,3,TX,9842906,5.25
2017,3,UT,780781,6.06
2017,3,VA,1543600,6.39
2017,3,VT,118123,10.37
2017,3,WA,2123192,4.48
2017,3,WI,1991510,7.26
2017,3,WV,1159264,6.73
2017,3,WY,851972,7.17
2017,4,AK,113959,15.61
2017,4,AL,2707692,5.98
2017,4,AR,1385878,5.79
2017,4,AZ,1160801,6.09
2017,4,CA,3814426,9.84
2017,4,CO,1241693,7.3
2017,4,CT,259096,12.75
2017,4,DC,15205,8.47
2017,4,DE,164144,8.15
2017,4,FL,1409019,7.71
2017,4,GA,2662102,5.83
2017,4,HI,296324,22.53
2017,4,IA,1814994,5.3
2017,4,ID,528985,5.83
2017,4,IL,3458761,6.41
2017,4,IN,3510392,7.55
2017,4,KS,926397,7.65
2017,4,KY,2314014,5.68
2017,4,LA,3173527,5.14
2017,4,MA,535857,13.52
2017,4,MD,329049,8.3
2017,4,ME,202839,9.06
2017,4,MI,2401205,7.15
2017,4,MN,1794231,7.43
2017,4,MO,1064774,6.78
2017,4,MS,1304096,5.97
2017,4,MT,363127,4.76
2017,4,NC,2143963,6.06
2017,4,ND,722988,7.71
2017,4,NE,851165,7.58
2017,4,NH,148112,12.17
2017,4,NJ,568044,10.09
2017,4,NM,606850,6.21
2017,4,NV,968991,5.18
2017,4,NY,1502348,5.87
2017,4,OH,4059479,6.76
2017,4,OK,1525377,5.36
2017,4,OR,1075515,5.61
2017,4,PA,3903416,6.88
2017,4,RI,57332,14.41
2017,4,SC,2327182,5.98
2017,4,SD,231744,7.72
2017,4,TN,2012008,5.62
2017,4,TX,9224026,5.43
2017,4,UT,783387,5.21
2017,4,VA,1371951,6.31
2017,4,VT,109588,10.08
2017,4,WA,1982607,4.64
2017,4,WI,1937411,7.39
2017,4,WV,1049172,6.78
2017,4,WY,783316,6.85
2017,5,AK,115924,16.51
2017,5,AL,2832569,6.16
2017,5,AR,1422447,5.98
2017,5,AZ,1166920,6.75
2017,5,CA,3920699,12.12
2017,5,CO,1279280,7.39
2017,5,CT,257301,13.03
2017,5,DC,14504,8.31
2017,5,DE,194802,7.9
