Year,Month,State,Thousand Dollars,Megawatthours,Cents/kWh,mkwh,Year_Month
2001,10,NE,31795,591658,5.37,592.0,2001.10
2001,10,NH,34775,324574,10.71,325.0,2001.10
2001,10,NJ,259886,2866857,9.07,2867.0,2001.10
2001,10,NM,45537,587292,7.75,587.0,2001.10
2001,10,NV,47032,540656,8.7,541.0,2001.10
2001,10,NY,653187,4754674,13.74,4755.0,2001.10
2001,10,OH,290478,3329676,8.72,3330.0,2001.10
2001,10,OK,57987,749221,7.74,749.0,2001.10
2001,10,OR,73303,1246793,5.88,1247.0,2001.10
2001,10,PA,280148,3254487,8.61,3254.0,2001.10
2001,10,RI,29518,283524,10.41,284.0,2001.10
2001,10,SC,115651,1449505,7.98,1450.0,2001.10
2001,10,SD,14555,232383,6.26,232.0,2001.10
2001,10,TN,133119,2064201,6.45,2064.0,2001.10
2001,10,TX,571111,7504518,7.61,7505.0,2001.10
2001,10,UT,42125,725999,5.8,726.0,2001.10
2001,10,VA,135019,2300741,5.87,2301.0,2001.10
2001,10,VT,18254,159421,11.45,159.0,2001.10
2001,10,WA,110486,1989682,5.55,1990.0,2001.10
2001,10,WI,97753,1531468,6.38,1531.0,2001.10
2001,10,WV,30596,552707,5.54,553.0,2001.10
2001,10,WY,13392,200839,6.67,201.0,2001.10
2001,11,AK,21172,198175,10.68,198.0,2001.11
2001,11,AL,90160,1387809,6.5,1388.0,2001.11
2001,11,AR,38977,659839,5.91,660.0,2001.11
2001,11,AZ,115283,1724308,6.69,1724.0,2001.11
2001,11,CA,929257,7615393,12.2,7615.0,2001.11
2001,11,CO,76902,1418325,5.42,1418.0,2001.11
2001,11,CT,87289,949198,9.2,949.0,2001.11
2001,11,DC,41895,637396,6.57,637.0,2001.11
2001,11,DE,18449,266821,6.91,267.0,2001.11
2001,11,FL,418013,5933228,7.05,5933.0,2001.11
2001,11,GA,183290,2937350,6.24,2937.0,2001.11
2001,11,HI,37358,259120,14.42,259.0,2001.11
2001,11,IA,42751,729663,5.86,730.0,2001.11
2001,11,ID,24841,429737,5.78,430.0,2001.11
2001,11,IL,269952,3446599,7.83,3447.0,2001.11
2001,11,IN,98766,1799372,5.49,1799.0,2001.11
2001,11,KS,54360,960468,5.66,960.0,2001.11
2001,11,KY,54662,1037961,5.27,1038.0,2001.11
2001,11,LA,84214,1340323,6.28,1340.0,2001.11
2001,11,MA,205515,1877755,10.94,1878.0,2001.11
2001,11,MD,113038,2027189,5.58,2027.0,2001.11
2001,11,ME,33679,319094,10.55,319.0,2001.11
2001,11,MI,204603,2717944,7.53,2718.0,2001.11
2001,11,MN,80404,1463191,5.5,1463.0,2001.11
2001,11,MO,101328,1960342,5.17,1960.0,2001.11
2001,11,MS,55049,831864,6.62,832.0,2001.11
2001,11,MT,18889,301738,6.26,302.0,2001.11
2001,11,NC,182686,2875614,6.35,2876.0,2001.11
2001,11,ND,14228,256271,5.55,256.0,2001.11
2001,11,NE,29459,565625,5.21,566.0,2001.11
2001,11,NH,28826,284499,10.13,284.0,2001.11
2001,11,NJ,242667,2674016,9.08,2674.0,2001.11
2001,11,NM,40472,547166,7.4,547.0,2001.11
2001,11,NV,41620,495631,8.4,496.0,2001.11
2001,11,NY,536676,4600792,11.66,4601.0,2001.11
2001,11,OH,240401,2893575,8.31,2894.0,2001.11
2001,11,OK,49158,1057350,4.65,1057.0,2001.11
2001,11,OR,79568,1168682,6.81,1169.0,2001.11
2001,11,PA,267656,3172370,8.44,3172.0,2001.11
2001,11,RI,25934,250770,10.34,251.0,2001.11
2001,11,SC,81681,1289297,6.34,1289.0,2001.11
2001,11,SD,14002,223486,6.27,223.0,2001.11
2001,11,TN,128342,1971484,6.51,1971.0,2001.11
2001,11,TX,506992,6665862,7.61,6666.0,2001.11
2001,11,UT,35741,627818,5.69,628.0,2001.11
2001,11,VA,128929,2218414,5.81,2218.0,2001.11
2001,11,VT,17542,156624,11.2,157.0,2001.11
2001,11,WA,113009,1831887,6.17,1832.0,2001.11
2001,11,WI,90288,1426237,6.33,1426.0,2001.11
2001,11,WV,28156,509698,5.52,510.0,2001.11
2001,11,WY,12996,232934,5.58,233.0,2001.11
2001,12,AK,21900,211286,10.37,211.0,2001.12
2001,12,AL,94135,1438361,6.54,1438.0,2001.12
2001,12,AR,39730,672105,5.91,672.0,2001.12
2001,12,AZ,112076,1635897,6.85,1636.0,2001.12
2001,12,CA,887841,7443517,11.93,7444.0,2001.12
2001,12,CO,78099,1499818,5.21,1500.0,2001.12
2001,12,CT,102476,1095683,9.35,1096.0,2001.12
2001,12,DC,43882,696176,6.3,696.0,2001.12
2001,12,DE,18419,270812,6.8,271.0,2001.12
2001,12,FL,416182,5993161,6.94,5993.0,2001.12
2001,12,GA,182014,2872007,6.34,2872.0,2001.12
2001,12,HI,36812,256954,14.33,257.0,2001.12
2001,12,IA,41979,698624,6.01,699.0,2001.12
2001,12,ID,25833,449973,5.74,450.0,2001.12
2001,12,IL,228524,3355630,6.81,3356.0,2001.12
2001,12,IN,109838,2025329,5.42,2025.0,2001.12
2001,12,KS,54069,931445,5.8,931.0,2001.12
2001,12,KY,58499,1121727,5.22,1122.0,2001.12
2001,12,LA,80093,1320260,6.07,1320.0,2001.12
2001,12,MA,217254,2014304,10.79,2014.0,2001.12
2001,12,MD,116325,2113895,5.5,2114.0,2001.12
2001,12,ME,40087,244969,16.36,245.0,2001.12
2001,12,MI,215324,2901125,7.42,2901.0,2001.12
2001,12,MN,87938,1583406,5.55,1583.0,2001.12
2001,12,MO,104974,1992017,5.27,1992.0,2001.12
2001,12,MS,56435,850284,6.64,850.0,2001.12
2001,12,MT,21473,332022,6.47,332.0,2001.12
2001,12,NC,180183,2809962,6.41,2810.0,2001.12
2001,12,ND,14687,265245,5.54,265.0,2001.12
2001,12,NE,31049,584995,5.31,585.0,2001.12
2001,12,NH,34028,341761,9.96,342.0,2001.12
2001,12,NJ,242389,2675908,9.06,2676.0,2001.12
2001,12,NM,40145,539378,7.44,539.0,2001.12
2001,12,NV,46949,525524,8.93,526.0,2001.12
2001,12,NY,584020,4952293,11.79,4952.0,2001.12
2001,12,OH,253494,3080735,8.23,3081.0,2001.12
2001,12,OK,50666,1018700,4.97,1019.0,2001.12
2001,12,OR,83533,1249322,6.69,1249.0,2001.12
2001,12,PA,277098,3289230,8.42,3289.0,2001.12
2001,12,RI,27661,264043,10.48,264.0,2001.12
2001,12,SC,80106,1270320,6.31,1270.0,2001.12
2001,12,SD,14464,232461,6.22,232.0,2001.12
2001,12,TN,128943,2006841,6.43,2007.0,2001.12
2001,12,TX,505383,6713198,7.53,6713.0,2001.12
2001,12,UT,35076,659455,5.32,659.0,2001.12
2001,12,VA,134273,2294951,5.85,2295.0,2001.12
2001,12,VT,18009,159963,11.26,160.0,2001.12
2001,12,WA,128851,2158805,5.97,2159.0,2001.12
2001,12,WI,95338,1521975,6.26,1522.0,2001.12
2001,12,WV,30111,547752,5.5,548.0,2001.12
2001,12,WY,13499,252318,5.35,252.0,2001.12
2002,1,AK,19272,191586,10.06,192.0,2002.1
2002,1,AL,99683,1539061,6.48,1539.0,2002.1
2002,1,AR,37420,654601,5.72,655.0,2002.1
2002,1,AZ,107014,1572927,6.8,1573.0,2002.1
2002,1,CA,937183,8107318,11.56,8107.0,2002.1
2002,1,CO,74256,1395040,5.32,1395.0,2002.1
2002,1,CT,92116,1008676,9.13,1009.0,2002.1
2002,1,DC,45384,720801,6.3,721.0,2002.1
2002,1,DE,19451,301026,6.46,301.0,2002.1
2002,1,FL,415579,5967452,6.96,5967.0,2002.1
2002,1,GA,199840,3159005,6.33,3159.0,2002.1
2002,1,HI,32919,242161,13.59,242.0,2002.1
2002,1,IA,42449,698325,6.08,698.0,2002.1
2002,1,ID,34448,617283,5.58,617.0,2002.1
2002,1,IL,237261,3535421,6.71,3535.0,2002.1
2002,1,IN,99642,1663866,5.99,1664.0,2002.1
2002,1,KS,56700,962606,5.89,963.0,2002.1
2002,1,KY,60857,1196485,5.09,1196.0,2002.1
2002,1,LA,85306,1360098,6.27,1360.0,2002.1
2002,1,MA,202442,1974694,10.25,1975.0,2002.1
2002,1,MD,108224,1969986,5.49,1970.0,2002.1
2002,1,ME,36548,326194,11.2,326.0,2002.1
2002,1,MI,217626,2832573,7.68,2833.0,2002.1
2002,1,MN,89476,1625433,5.5,1625.0,2002.1
2002,1,MO,108781,2104845,5.17,2105.0,2002.1
2002,1,MS,53455,789923,6.77,790.0,2002.1
2002,1,MT,21443,350118,6.12,350.0,2002.1
2002,1,NC,198911,3117891,6.38,3118.0,2002.1
2002,1,ND,15749,305133,5.16,305.0,2002.1
2002,1,NE,29318,585355,5.01,585.0,2002.1
2002,1,NH,33281,327402,10.17,327.0,2002.1
2002,1,NJ,246270,2764835,8.91,2765.0,2002.1
2002,1,NM,38846,536892,7.24,537.0,2002.1
2002,1,NV,46486,536276,8.67,536.0,2002.1
2002,1,NY,575012,5023245,11.45,5023.0,2002.1
2002,1,OH,228004,3166934,7.2,3167.0,2002.1
2002,1,OK,44453,944838,4.7,945.0,2002.1
2002,1,OR,83523,1272502,6.56,1273.0,2002.1
2002,1,PA,282896,3543979,7.98,3544.0,2002.1
2002,1,RI,23177,270041,8.58,270.0,2002.1
2002,1,SC,89002,1408436,6.32,1408.0,2002.1
2002,1,SD,15086,248411,6.07,248.0,2002.1
2002,1,TN,135573,2123796,6.38,2124.0,2002.1
2002,1,TX,454605,6537983,6.95,6538.0,2002.1
2002,1,UT,37102,676076,5.49,676.0,2002.1
2002,1,VA,138404,2385505,5.8,2386.0,2002.1
2002,1,VT,18857,165425,11.4,165.0,2002.1
2002,1,WA,133328,2194472,6.08,2194.0,2002.1
2002,1,WI,98513,1563212,6.3,1563.0,2002.1
2002,1,WV,32496,610155,5.33,610.0,2002.1
2002,1,WY,13667,252343,5.42,252.0,2002.1
2002,2,AK,18627,188071,9.9,188.0,2002.2
2002,2,AL,87625,1297063,6.76,1297.0,2002.2
2002,2,AR,35508,608582,5.83,609.0,2002.2
2002,2,AZ,105175,1549009,6.79,1549.0,2002.2
2002,2,CA,866878,7382474,11.74,7382.0,2002.2
2002,2,CO,76293,1427486,5.34,1427.0,2002.2
2002,2,CT,87606,953706,9.19,954.0,2002.2
2002,2,DC,38015,599549,6.34,600.0,2002.2
2002,2,DE,18543,281572,6.59,282.0,2002.2
2002,2,FL,400303,5635172,7.1,5635.0,2002.2
2002,2,GA,180017,2801515,6.43,2802.0,2002.2
2002,2,HI,30653,225818,13.57,226.0,2002.2
2002,2,IA,40935,661373,6.19,661.0,2002.2
2002,2,ID,32974,585944,5.63,586.0,2002.2
2002,2,IL,238456,3454057,6.9,3454.0,2002.2
2002,2,IN,93607,1525741,6.14,1526.0,2002.2
2002,2,KS,51170,855122,5.98,855.0,2002.2
2002,2,KY,56987,1071324,5.32,1071.0,2002.2
2002,2,LA,81052,1264213,6.41,1264.0,2002.2
2002,2,MA,176296,1830883,9.63,1831.0,2002.2
2002,2,MD,97946,1744131,5.62,1744.0,2002.2
2002,2,ME,32840,281387,11.67,281.0,2002.2
2002,2,MI,199478,2530325,7.88,2530.0,2002.2
2002,2,MN,81383,1437510,5.66,1438.0,2002.2
2002,2,MO,102420,1965839,5.21,1966.0,2002.2
2002,2,MS,51242,756790,6.77,757.0,2002.2
2002,2,MT,20693,314564,6.58,315.0,2002.2
2002,2,NC,190356,2917234,6.53,2917.0,2002.2
2002,2,ND,15373,276131,5.57,276.0,2002.2
2002,2,NE,29316,551296,5.32,551.0,2002.2
2002,2,NH,29583,304659,9.71,305.0,2002.2
2002,2,NJ,225477,2506623,9.0,2507.0,2002.2
2002,2,NM,31753,480290,6.61,480.0,2002.2
2002,2,NV,50548,508502,9.94,509.0,2002.2
2002,2,NY,535060,4785943,11.18,4786.0,2002.2
2002,2,OH,234690,2963361,7.92,2963.0,2002.2
2002,2,OK,44702,915877,4.88,916.0,2002.2
2002,2,OR,79525,1193485,6.66,1193.0,2002.2
2002,2,PA,265407,3107918,8.54,3108.0,2002.2
2002,2,RI,21855,246640,8.86,247.0,2002.2
2002,2,SC,84312,1297793,6.5,1298.0,2002.2
2002,2,SD,14843,235846,6.29,236.0,2002.2
2002,2,TN,128961,1975947,6.53,1976.0,2002.2
2002,2,TX,480761,6103967,7.88,6104.0,2002.2
2002,2,UT,36247,632590,5.73,633.0,2002.2
2002,2,VA,129295,2225001,5.81,2225.0,2002.2
2002,2,VT,16696,153740,10.86,154.0,2002.2
2002,2,WA,132640,2131203,6.22,2131.0,2002.2
2002,2,WI,91873,1419917,6.47,1420.0,2002.2
2002,2,WV,30002,542580,5.53,543.0,2002.2
2002,2,WY,13526,245436,5.51,245.0,2002.2
2002,3,AK,18574,179011,10.38,179.0,2002.3
2002,3,AL,98084,1436039,6.83,1436.0,2002.3
2002,3,AR,34969,595558,5.87,596.0,2002.3
2002,3,AZ,112774,1674851,6.73,1675.0,2002.3
2002,3,CA,951924,7877919,12.08,7878.0,2002.3
2002,3,CO,76883,1450369,5.3,1450.0,2002.3
2002,3,CT,90750,1004130,9.04,1004.0,2002.3
2002,3,DC,42899,687437,6.24,687.0,2002.3
2002,3,DE,19234,292994,6.56,293.0,2002.3
2002,3,FL,393794,5512995,7.14,5513.0,2002.3
2002,3,GA,189841,2849490,6.66,2849.0,2002.3
2002,3,HI,33476,254564,13.15,255.0,2002.3
2002,3,IA,42563,691662,6.15,692.0,2002.3
2002,3,ID,32714,578025,5.66,578.0,2002.3
2002,3,IL,240550,3355593,7.17,3356.0,2002.3
2002,3,IN,102690,1610711,6.38,1611.0,2002.3
2002,3,KS,55754,916566,6.08,917.0,2002.3
2002,3,KY,57201,1107258,5.17,1107.0,2002.3
2002,3,LA,79247,1247593,6.35,1248.0,2002.3
2002,3,MA,183971,1947884,9.44,1948.0,2002.3
2002,3,MD,120373,2141131,5.62,2141.0,2002.3
2002,3,ME,29529,303608,9.73,304.0,2002.3
2002,3,MI,221974,2782173,7.98,2782.0,2002.3
2002,3,MN,84768,1549536,5.47,1550.0,2002.3
2002,3,MO,106613,1947871,5.47,1948.0,2002.3
2002,3,MS,52052,756188,6.88,756.0,2002.3
2002,3,MT,20097,332985,6.04,333.0,2002.3
2002,3,NC,184279,2771368,6.65,2771.0,2002.3
2002,3,ND,15742,291565,5.4,292.0,2002.3
2002,3,NE,30654,569056,5.39,569.0,2002.3
2002,3,NH,31239,312890,9.98,313.0,2002.3
2002,3,NJ,239845,2692130,8.91,2692.0,2002.3
2002,3,NM,35221,514885,6.84,515.0,2002.3
2002,3,NV,51416,562726,9.14,563.0,2002.3
2002,3,NY,545041,4728987,11.53,4729.0,2002.3
2002,3,OH,251066,3132333,8.02,3132.0,2002.3
2002,3,OK,42404,913546,4.64,914.0,2002.3
2002,3,OR,82782,1243717,6.66,1244.0,2002.3
2002,3,PA,282447,3347088,8.44,3347.0,2002.3
2002,3,RI,21695,275193,7.88,275.0,2002.3
2002,3,SC,83703,1258944,6.65,1259.0,2002.3
2002,3,SD,14752,238954,6.17,239.0,2002.3
2002,3,TN,127687,1952779,6.54,1953.0,2002.3
2002,3,TX,462403,6169411,7.5,6169.0,2002.3
2002,3,UT,36670,681910,5.38,682.0,2002.3
2002,3,VA,127089,2179150,5.83,2179.0,2002.3
2002,3,VT,17178,155767,11.03,156.0,2002.3
2002,3,WA,130385,2083915,6.26,2084.0,2002.3
2002,3,WI,98211,1549795,6.34,1550.0,2002.3
2002,3,WV,31721,579903,5.47,580.0,2002.3
2002,3,WY,14202,254762,5.57,255.0,2002.3
2002,4,AK,18041,171306,10.53,171.0,2002.4
2002,4,AL,101118,1490994,6.78,1491.0,2002.4
2002,4,AR,33924,599790,5.66,600.0,2002.4
2002,4,AZ,115522,1682147,6.87,1682.0,2002.4
2002,4,CA,957579,8236359,11.63,8236.0,2002.4
2002,4,CO,77033,1399176,5.51,1399.0,2002.4
2002,4,CT,93835,980450,9.57,980.0,2002.4
2002,4,DC,39786,623371,6.38,623.0,2002.4
2002,4,DE,19604,288813,6.79,289.0,2002.4
2002,4,FL,413263,5991764,6.9,5992.0,2002.4
2002,4,GA,196388,2991877,6.56,2992.0,2002.4
2002,4,HI,34153,252486,13.53,252.0,2002.4
2002,4,IA,41659,653299,6.38,653.0,2002.4
2002,4,ID,30053,527281,5.7,527.0,2002.4
2002,4,IL,248681,3420999,7.27,3421.0,2002.4
2002,4,IN,97444,1558166,6.25,1558.0,2002.4
2002,4,KS,58019,945632,6.14,946.0,2002.4
2002,4,KY,58061,1084674,5.35,1085.0,2002.4
2002,4,LA,80289,1255886,6.39,1256.0,2002.4
2002,4,MA,180215,1803945,9.99,1804.0,2002.4
2002,4,MD,103199,1807791,5.71,1808.0,2002.4
2002,4,ME,27811,253383,10.98,253.0,2002.4
2002,4,MI,217882,2761679,7.89,2762.0,2002.4
2002,4,MN,81800,1484624,5.51,1485.0,2002.4
2002,4,MO,107835,2021493,5.33,2021.0,2002.4
2002,4,MS,55440,785631,7.06,786.0,2002.4
2002,4,MT,17856,307205,5.81,307.0,2002.4
2002,4,NC,189806,2924367,6.49,2924.0,2002.4
2002,4,ND,15961,256289,6.23,256.0,2002.4
2002,4,NE,29244,555929,5.26,556.0,2002.4
2002,4,NH,30729,298965,10.28,299.0,2002.4
2002,4,NJ,244709,2710825,9.03,2711.0,2002.4
2002,4,NM,37431,563976,6.64,564.0,2002.4
2002,4,NV,49088,571980,8.58,572.0,2002.4
2002,4,NY,549927,4716476,11.66,4716.0,2002.4
2002,4,OH,241724,3058812,7.9,3059.0,2002.4
2002,4,OK,45727,922780,4.96,923.0,2002.4
2002,4,OR,78500,1158968,6.77,1159.0,2002.4
2002,4,PA,278153,3233671,8.6,3234.0,2002.4
2002,4,RI,21690,240690,9.01,241.0,2002.4
2002,4,SC,87890,1348304,6.52,1348.0,2002.4
2002,4,SD,13857,230324,6.02,230.0,2002.4
2002,4,TN,131180,2042665,6.42,2043.0,2002.4
2002,4,TX,422372,6190511,6.82,6191.0,2002.4
2002,4,UT,35612,635381,5.6,635.0,2002.4
2002,4,VA,132764,2231299,5.95,2231.0,2002.4
2002,4,VT,16595,149498,11.1,149.0,2002.4
2002,4,WA,121138,1956914,6.19,1957.0,2002.4
2002,4,WI,97236,1469316,6.62,1469.0,2002.4
2002,4,WV,30045,536519,5.6,537.0,2002.4
2002,4,WY,13370,234318,5.71,234.0,2002.4
2002,5,AK,19111,179228,10.66,179.0,2002.5
2002,5,AL,110206,1696914,6.49,1697.0,2002.5
2002,5,AR,40475,687137,5.89,687.0,2002.5
2002,5,AZ,142317,1948337,7.3,1948.0,2002.5
2002,5,CA,1100539,8345897,13.19,8346.0,2002.5
2002,5,CO,91457,1541263,5.93,1541.0,2002.5
2002,5,CT,95389,997516,9.56,998.0,2002.5
2002,5,DC,58161,686478,8.47,686.0,2002.5
2002,5,DE,20485,295993,6.92,296.0,2002.5
2002,5,FL,435008,6604585,6.59,6605.0,2002.5
2002,5,GA,205958,3186637,6.46,3187.0,2002.5
2002,5,HI,37735,271392,13.9,271.0,2002.5
2002,5,IA,44730,686105,6.52,686.0,2002.5
2002,5,ID,32540,562256,5.79,562.0,2002.5
2002,5,IL,260402,3449952,7.55,3450.0,2002.5
2002,5,IN,105959,1695824,6.25,1696.0,2002.5
2002,5,KS,64600,1007667,6.41,1008.0,2002.5
2002,5,KY,64005,1192001,5.37,1192.0,2002.5
2002,5,LA,97609,1476550,6.61,1477.0,2002.5
2002,5,MA,175863,1892634,9.29,1893.0,2002.5
2002,5,MD,127706,1901819,6.71,1902.0,2002.5
2002,5,ME,31170,352895,8.83,353.0,2002.5
2002,5,MI,221475,2783666,7.96,2784.0,2002.5
2002,5,MN,92496,1517975,6.09,1518.0,2002.5
2002,5,MO,132829,2144271,6.19,2144.0,2002.5
2002,5,MS,63987,896022,7.14,896.0,2002.5
2002,5,MT,18711,308284,6.07,308.0,2002.5
2002,5,NC,208044,3288589,6.33,3289.0,2002.5
2002,5,ND,17048,258521,6.59,259.0,2002.5
2002,5,NE,32344,574334,5.63,574.0,2002.5
2002,5,NH,32689,323128,10.12,323.0,2002.5
2002,5,NJ,250656,2771084,9.05,2771.0,2002.5
2002,5,NM,45327,588646,7.7,589.0,2002.5
2002,5,NV,58297,646613,9.02,647.0,2002.5
2002,5,NY,568234,4828304,11.77,4828.0,2002.5
2002,5,OH,264205,3205705,8.24,3206.0,2002.5
2002,5,OK,53850,1020426,5.28,1020.0,2002.5
2002,5,OR,76381,1150293,6.64,1150.0,2002.5
2002,5,PA,285500,3295359,8.66,3295.0,2002.5
2002,5,RI,21514,256462,8.39,256.0,2002.5
2002,5,SC,97857,1505115,6.5,1505.0,2002.5
2002,5,SD,14237,229997,6.19,230.0,2002.5
2002,5,TN,136084,2036007,6.68,2036.0,2002.5
2002,5,TX,461992,7140263,6.47,7140.0,2002.5
2002,5,UT,42058,740503,5.68,741.0,2002.5
2002,5,VA,147088,2458789,5.98,2459.0,2002.5
2002,5,VT,16996,155387,10.94,155.0,2002.5
2002,5,WA,114978,1899257,6.05,1899.0,2002.5
2002,5,WI,99029,1498088,6.61,1498.0,2002.5
2002,5,WV,29496,554029,5.32,554.0,2002.5
2002,5,WY,13880,239992,5.78,240.0,2002.5
2002,6,AK,18765,179646,10.45,180.0,2002.6
2002,6,AL,116109,1754486,6.62,1754.0,2002.6
2002,6,AR,45051,763474,5.9,763.0,2002.6
2002,6,AZ,167011,2051664,8.14,2052.0,2002.6
2002,6,CA,1257083,8757102,14.36,8757.0,2002.6
2002,6,CO,97468,1637136,5.95,1637.0,2002.6
2002,6,CT,101236,1099038,9.21,1099.0,2002.6
2002,6,DC,69391,820535,8.46,821.0,2002.6
2002,6,DE,26648,320916,8.3,321.0,2002.6
2002,6,FL,408397,6811454,6.0,6811.0,2002.6
2002,6,GA,222090,3464936,6.41,3465.0,2002.6
2002,6,HI,37091,266332,13.93,266.0,2002.6
2002,6,IA,55980,802866,6.97,803.0,2002.6
2002,6,ID,33296,584551,5.7,585.0,2002.6
2002,6,IL,312686,3918823,7.98,3919.0,2002.6
2002,6,IN,112448,1768788,6.36,1769.0,2002.6
2002,6,KS,77323,1204872,6.42,1205.0,2002.6
2002,6,KY,73112,1344912,5.44,1345.0,2002.6
2002,6,LA,111698,1569135,7.12,1569.0,2002.6
2002,6,MA,203861,1996766,10.21,1997.0,2002.6
2002,6,MD,162444,2103471,7.72,2103.0,2002.6
2002,6,ME,32941,317561,10.37,318.0,2002.6
2002,6,MI,261295,3276476,7.97,3276.0,2002.6
2002,6,MN,110145,1650716,6.67,1651.0,2002.6
2002,6,MO,188753,2659363,7.1,2659.0,2002.6
2002,6,MS,68265,968281,7.05,968.0,2002.6
2002,6,MT,19777,329108,6.01,329.0,2002.6
2002,6,NC,218748,3370835,6.49,3371.0,2002.6
2002,6,ND,17384,265643,6.54,266.0,2002.6
2002,6,NE,41009,685916,5.98,686.0,2002.6
2002,6,NH,32832,328136,10.01,328.0,2002.6
2002,6,NJ,286468,3079594,9.3,3080.0,2002.6
2002,6,NM,47423,638448,7.43,638.0,2002.6
2002,6,NV,59766,668537,8.94,669.0,2002.6
2002,6,NY,674197,5301420,12.72,5301.0,2002.6
2002,6,OH,288196,3628648,7.94,3629.0,2002.6
2002,6,OK,78346,1162558,6.74,1163.0,2002.6
2002,6,OR,78754,1200285,6.56,1200.0,2002.6
2002,6,PA,324533,3633068,8.93,3633.0,2002.6
2002,6,RI,22973,257420,8.92,257.0,2002.6
2002,6,SC,105943,1611043,6.58,1611.0,2002.6
2002,6,SD,15815,256133,6.17,256.0,2002.6
2002,6,TN,153702,2306390,6.66,2306.0,2002.6
2002,6,TX,510062,7095659,7.19,7096.0,2002.6
2002,6,UT,40992,725468,5.65,725.0,2002.6
2002,6,VA,163414,2724992,6.0,2725.0,2002.6
2002,6,VT,17608,158897,11.08,159.0,2002.6
2002,6,WA,114463,1889918,6.06,1890.0,2002.6
2002,6,WI,112613,1666338,6.76,1666.0,2002.6
2002,6,WV,31239,566268,5.52,566.0,2002.6
2002,6,WY,15131,259279,5.84,259.0,2002.6
2002,7,AK,18340,180872,10.14,181.0,2002.7
2002,7,AL,131720,1987513,6.63,1988.0,2002.7
2002,7,AR,51343,861153,5.96,861.0,2002.7
2002,7,AZ,169103,2286355,7.4,2286.0,2002.7
2002,7,CA,1530658,9915885,15.44,9916.0,2002.7
2002,7,CO,98656,1773014,5.56,1773.0,2002.7
2002,7,CT,116147,1196036,9.71,1196.0,2002.7
2002,7,DC,70152,825729,8.5,826.0,2002.7
2002,7,DE,28331,366553,7.73,367.0,2002.7
2002,7,FL,458591,7117627,6.44,7118.0,2002.7
2002,7,GA,246947,3834329,6.44,3834.0,2002.7
2002,7,HI,38286,273625,13.99,274.0,2002.7
2002,7,IA,61748,858263,7.19,858.0,2002.7
2002,7,ID,33513,590418,5.68,590.0,2002.7
2002,7,IL,348425,4254783,8.19,4255.0,2002.7
2002,7,IN,124701,2025880,6.16,2026.0,2002.7
2002,7,KS,91518,1362020,6.72,1362.0,2002.7
2002,7,KY,77788,1464770,5.31,1465.0,2002.7
2002,7,LA,119774,1704833,7.03,1705.0,2002.7
2002,7,MA,252904,2273003,11.13,2273.0,2002.7
2002,7,MD,127606,1775266,7.19,1775.0,2002.7
2002,7,ME,36899,360211,10.24,360.0,2002.7
2002,7,MI,282056,3679833,7.66,3680.0,2002.7
2002,7,MN,123005,1897844,6.48,1898.0,2002.7
2002,7,MO,189327,2694669,7.03,2695.0,2002.7
2002,7,MS,75773,1067326,7.1,1067.0,2002.7
2002,7,MT,22995,367897,6.25,368.0,2002.7
2002,7,NC,250477,3814998,6.57,3815.0,2002.7
2002,7,ND,18202,295956,6.15,296.0,2002.7
2002,7,NE,46730,762035,6.13,762.0,2002.7
2002,7,NH,38728,375265,10.32,375.0,2002.7
2002,7,NJ,328443,3557057,9.23,3557.0,2002.7
2002,7,NM,50979,701406,7.27,701.0,2002.7
2002,7,NV,73904,798464,9.26,798.0,2002.7
2002,7,NY,845412,6087030,13.89,6087.0,2002.7
2002,7,OH,308754,4007859,7.7,4008.0,2002.7
2002,7,OK,81762,1252458,6.53,1252.0,2002.7
2002,7,OR,85361,1329241,6.42,1329.0,2002.7
2002,7,PA,342496,4001866,8.56,4002.0,2002.7
2002,7,RI,28313,344185,8.23,344.0,2002.7
2002,7,SC,116690,1788543,6.52,1789.0,2002.7
2002,7,SD,19752,306587,6.44,307.0,2002.7
2002,7,TN,161320,2581476,6.25,2581.0,2002.7
2002,7,TX,572593,8223414,6.96,8223.0,2002.7
2002,7,UT,45364,809079,5.61,809.0,2002.7
2002,7,VA,181528,3012586,6.03,3013.0,2002.7
2002,7,VT,19845,175464,11.31,175.0,2002.7
2002,7,WA,116477,1999365,5.83,1999.0,2002.7
2002,7,WI,121867,1855807,6.57,1856.0,2002.7
2002,7,WV,34939,657438,5.31,657.0,2002.7
2002,7,WY,14856,252233,5.89,252.0,2002.7
2002,8,AK,19060,192329,9.91,192.0,2002.8
2002,8,AL,131912,1971234,6.69,1971.0,2002.8
2002,8,AR,52833,934958,5.65,935.0,2002.8
2002,8,AZ,169651,2184974,7.76,2185.0,2002.8
2002,8,CA,1455909,9653589,15.08,9654.0,2002.8
2002,8,CO,99470,1729879,5.75,1730.0,2002.8
2002,8,CT,114167,1239909,9.21,1240.0,2002.8
2002,8,DC,69345,827514,8.38,828.0,2002.8
2002,8,DE,28606,364917,7.84,365.0,2002.8
2002,8,FL,471819,7242961,6.51,7243.0,2002.8
2002,8,GA,251565,3886024,6.47,3886.0,2002.8
2002,8,HI,40750,286742,14.21,287.0,2002.8
2002,8,IA,58825,823779,7.14,824.0,2002.8
2002,8,ID,36215,624192,5.8,624.0,2002.8
