YEAR,MONTH,STATE,Total
2008,5,IL,14955076
2008,5,IN,9969382
2008,5,KS,3072521
2008,5,KY,7020341
2008,5,LA,7783906
2008,5,MA,2916453
2008,5,MD,3188770
2008,5,ME,1463943
2008,5,MI,9213443
2008,5,MN,4436894
2008,5,MO,7344042
2008,5,MS,3905242
2008,5,MT,2460573
2008,5,NC,10590798
2008,5,ND,2354947
2008,5,NE,2230450
2008,5,NH,1597615
2008,5,NJ,4571743
2008,5,NM,2984518
2008,5,NV,2556059
2008,5,NY,10756332
2008,5,OH,11970495
2008,5,OK,5816122
2008,5,OR,4919553
2008,5,PA,15910135
2008,5,RI,486336
2008,5,SC,6839208
2008,5,SD,446807
2008,5,TN,6966623
2008,5,TX,35722057
2008,5,US-TOTAL,325244802
2008,5,UT,3766821
2008,5,VA,4955458
2008,5,VT,609490
2008,5,WA,10839386
2008,5,WI,4382665
2008,5,WV,7269434
2008,5,WY,3297572
2008,6,AK,483769
2008,6,AL,13554484
2008,6,AR,5129395
2008,6,AZ,10606275
2008,6,CA,17108239
2008,6,CO,4355059
2008,6,CT,2656538
2008,6,DC,50119
2008,6,DE,805141
2008,6,FL,21063541
2008,6,GA,13041116
2008,6,HI,955380
2008,6,IA,3963599
2008,6,ID,1438957
2008,6,IL,17228303
2008,6,IN,10876086
2008,6,KS,4081966
2008,6,KY,7909639
2008,6,LA,8704447
2008,6,MA,3815210
2008,6,MD,4377686
2008,6,ME,1290638
2008,6,MI,10469805
2008,6,MN,4462451
2008,6,MO,8068615
2008,6,MS,5142407
2008,6,MT,2685167
2008,6,NC,11964253
2008,6,ND,2507265
2008,6,NE,2561855
2008,6,NH,1862297
2008,6,NJ,6331832
2008,6,NM,3440386
2008,6,NV,2899403
2008,6,NY,12658064
2008,6,OH,13056018
2008,6,OK,7405883
2008,6,OR,4929176
2008,6,PA,19933732
2008,6,RI,633386
2008,6,SC,8968302
2008,6,SD,431830
2008,6,TN,8079302
2008,6,TX,40142016
2008,6,US-TOTAL,373109027
2008,6,UT,3664999
2008,6,VA,7196972
2008,6,VT,574753
2008,6,WA,12604608
2008,6,WI,5176993
2008,6,WV,8149522
2008,6,WY,3612151
2008,7,AK,502082
2008,7,AL,14167350
2008,7,AR,5966353
2008,7,AZ,12275939
2008,7,CA,20665467
2008,7,CO,5059857
2008,7,CT,3114188
2008,7,DC,8742
2008,7,DE,920448
2008,7,FL,21306604
2008,7,GA,13108408
2008,7,HI,1015164
2008,7,IA,4676477
2008,7,ID,1422640
2008,7,IL,18477230
2008,7,IN,12523881
2008,7,KS,4637318
2008,7,KY,8916401
2008,7,LA,9723992
2008,7,MA,4346351
2008,7,MD,4781998
2008,7,ME,1550985
2008,7,MI,10894984
2008,7,MN,4917333
2008,7,MO,9082177
2008,7,MS,5395730
2008,7,MT,2897666
2008,7,NC,12011835
2008,7,ND,2931710
2008,7,NE,3093270
2008,7,NH,2198461
2008,7,NJ,6715081
2008,7,NM,3553985
2008,7,NV,3601676
2008,7,NY,14220274
2008,7,OH,13998320
2008,7,OK,8099960
2008,7,OR,4514490
2008,7,PA,21247257
2008,7,RI,810871
2008,7,SC,9828157
2008,7,SD,683261
2008,7,TN,8158271
2008,7,TX,42191804
2008,7,US-TOTAL,402900336
2008,7,UT,4147905
2008,7,VA,7791574
2008,7,VT,491408
2008,7,WA,10911811
2008,7,WI,6376567
2008,7,WV,8795733
2008,7,WY,4170890
2008,8,AK,503741
2008,8,AL,13753934
2008,8,AR,5734029
2008,8,AZ,12496369
2008,8,CA,22110654
2008,8,CO,4890580
2008,8,CT,2822729
2008,8,DC,5479
2008,8,DE,636317
2008,8,FL,21936295
2008,8,GA,13219841
2008,8,HI,980700
2008,8,IA,4589245
2008,8,ID,1364757
2008,8,IL,18244637
2008,8,IN,12090793
2008,8,KS,4503747
2008,8,KY,8579270
2008,8,LA,9252894
2008,8,MA,3771846
2008,8,MD,4059596
2008,8,ME,1419032
2008,8,MI,10212085
2008,8,MN,4731184
2008,8,MO,8725723
2008,8,MS,4805006
2008,8,MT,2562989
2008,8,NC,11673500
2008,8,ND,2877217
2008,8,NE,3120462
2008,8,NH,2207380
2008,8,NJ,6200250
2008,8,NM,3442746
2008,8,NV,3856268
2008,8,NY,12664615
2008,8,OH,13401737
2008,8,OK,7842709
2008,8,OR,4200292
2008,8,PA,19586525
2008,8,RI,669312
2008,8,SC,9713602
2008,8,SD,814668
2008,8,TN,8213792
2008,8,TX,41297412
2008,8,US-TOTAL,388986719
2008,8,UT,4199379
2008,8,VA,6875119
2008,8,VT,615168
2008,8,WA,8868339
2008,8,WI,6200136
2008,8,WV,8298563
2008,8,WY,4144054
2008,9,AK,512875
2008,9,AL,12103392
2008,9,AR,4266777
2008,9,AZ,11150105
2008,9,CA,18513593
2008,9,CO,4218518
2008,9,CT,2615871
2008,9,DC,579
2008,9,DE,623457
2008,9,FL,21009811
2008,9,GA,11784491
2008,9,HI,954415
2008,9,IA,3973839
2008,9,ID,915465
2008,9,IL,16250828
2008,9,IN,10226176
2008,9,KS,4020949
2008,9,KY,8200164
2008,9,LA,6611671
2008,9,MA,3602280
2008,9,MD,3854327
2008,9,ME,1416992
2008,9,MI,9146168
2008,9,MN,4003809
2008,9,MO,7459083
2008,9,MS,3478748
2008,9,MT,2191279
2008,9,NC,10028143
2008,9,ND,2756279
2008,9,NE,2710670
2008,9,NH,1983972
2008,9,NJ,6019081
2008,9,NM,3038374
2008,9,NV,3308100
2008,9,NY,11565462
2008,9,OH,12100732
2008,9,OK,6203715
2008,9,OR,4226483
2008,9,PA,17838749
2008,9,RI,613788
2008,9,SC,8363062
2008,9,SD,583786
2008,9,TN,7635275
2008,9,TX,32323726
2008,9,US-TOTAL,338056130
2008,9,UT,4037233
2008,9,VA,5837612
2008,9,VT,489417
2008,9,WA,7725214
2008,9,WI,5136708
2008,9,WV,6440632
2008,9,WY,3984258
2008,10,AK,583244
2008,10,AL,11161303
2008,10,AR,4645969
2008,10,AZ,9759249
2008,10,CA,16871702
2008,10,CO,4248577
2008,10,CT,2395077
2008,10,DC,2741
2008,10,DE,370533
2008,10,FL,18077759
2008,10,GA,9943594
2008,10,HI,973251
2008,10,IA,4545526
2008,10,ID,654188
2008,10,IL,16246445
2008,10,IN,9807640
2008,10,KS,3756308
2008,10,KY,7555475
2008,10,LA,7544254
2008,10,MA,3643343
2008,10,MD,3175207
2008,10,ME,1295944
2008,10,MI,8195482
2008,10,MN,3788750
2008,10,MO,6714749
2008,10,MS,2781754
2008,10,MT,2327120
2008,10,NC,8751301
2008,10,ND,2827481
2008,10,NE,2528626
2008,10,NH,1990581
2008,10,NJ,4438135
2008,10,NM,3415782
2008,10,NV,2843384
2008,10,NY,11272311
2008,10,OH,12121322
2008,10,OK,6130071
2008,10,OR,4498787
2008,10,PA,18112332
2008,10,RI,672646
2008,10,SC,7510790
2008,10,SD,629497
2008,10,TN,7490370
2008,10,TX,30518854
2008,10,US-TOTAL,318547343
2008,10,UT,3957558
2008,10,VA,4716752
2008,10,VT,375694
2008,10,WA,7591053
2008,10,WI,5017950
2008,10,WV,6293624
2008,10,WY,3777255
2008,11,AK,578607
2008,11,AL,10609725
2008,11,AR,4231131
2008,11,AZ,8251798
2008,11,CA,14857228
2008,11,CO,4100059
2008,11,CT,1871202
2008,11,DC,0
2008,11,DE,619126
2008,11,FL,15389456
2008,11,GA,10211115
2008,11,HI,921665
2008,11,IA,4451377
2008,11,ID,580336
2008,11,IL,16364719
2008,11,IN,9928852
2008,11,KS,3884776
2008,11,KY,8158855
2008,11,LA,6977484
2008,11,MA,3862639
2008,11,MD,3516732
2008,11,ME,1524610
2008,11,MI,8630522
2008,11,MN,4371773
2008,11,MO,6375598
2008,11,MS,3323643
2008,11,MT,2413006
2008,11,NC,9363933
2008,11,ND,2982327
2008,11,NE,2522420
2008,11,NH,2061633
2008,11,NJ,4347156
2008,11,NM,3225149
2008,11,NV,2755030
2008,11,NY,11406899
2008,11,OH,12474996
2008,11,OK,5432934
2008,11,OR,4617856
2008,11,PA,17828595
2008,11,RI,469939
2008,11,SC,7349235
2008,11,SD,437306
2008,11,TN,6785445
2008,11,TX,27548582
2008,11,US-TOTAL,310046241
2008,11,UT,3800903
2008,11,VA,5429552
2008,11,VT,476113
2008,11,WA,7595325
2008,11,WI,4954301
2008,11,WV,6401587
2008,11,WY,3772992
2008,12,AK,674830
2008,12,AL,12337432
2008,12,AR,4396608
2008,12,AZ,9037042
2008,12,CA,16424448
2008,12,CO,4805075
2008,12,CT,2774660
2008,12,DC,0
2008,12,DE,646348
2008,12,FL,15320445
2008,12,GA,10855100
2008,12,HI,907520
2008,12,IA,5143769
2008,12,ID,727540
2008,12,IL,17314062
2008,12,IN,11734846
2008,12,KS,4275062
2008,12,KY,8559892
2008,12,LA,7721570
2008,12,MA,3549260
2008,12,MD,4305624
2008,12,ME,1524130
2008,12,MI,9288270
2008,12,MN,5289809
2008,12,MO,7210749
2008,12,MS,3661147
2008,12,MT,2771457
2008,12,NC,10299128
2008,12,ND,3144172
2008,12,NE,2995794
2008,12,NH,2063939
2008,12,NJ,5014862
2008,12,NM,3583750
2008,12,NV,3249672
2008,12,NY,12171674
2008,12,OH,12852552
2008,12,OK,6532775
2008,12,OR,5350339
2008,12,PA,19479100
2008,12,RI,609432
2008,12,SC,8264123
2008,12,SD,688857
2008,12,TN,7534778
2008,12,TX,30778717
2008,12,US-TOTAL,343898254
2008,12,UT,3984717
2008,12,VA,6421075
2008,12,VT,639181
2008,12,WA,9348660
2008,12,WI,5874113
2008,12,WV,7346804
2008,12,WY,4413350
2009,1,AK,656593
2009,1,AL,13385269
2009,1,AR,4680743
2009,1,AZ,8987561
2009,1,CA,15065643
2009,1,CO,4636299
2009,1,CT,2893486
2009,1,DC,5803
2009,1,DE,719275
2009,1,FL,16545127
2009,1,GA,11211763
2009,1,HI,886016
2009,1,IA,4943814
2009,1,ID,1031377
2009,1,IL,17511541
2009,1,IN,11175909
2009,1,KS,4394076
2009,1,KY,8532736
2009,1,LA,7912617
2009,1,MA,3733185
2009,1,MD,4655466
2009,1,ME,1585267
2009,1,MI,9718453
2009,1,MN,5161516
2009,1,MO,7929456
2009,1,MS,3999674
2009,1,MT,2546693
2009,1,NC,11748817
2009,1,ND,3147834
2009,1,NE,2883082
2009,1,NH,2286811
2009,1,NJ,5675167
2009,1,NM,3416126
2009,1,NV,3140615
2009,1,NY,12518493
2009,1,OH,13732270
2009,1,OK,6690637
2009,1,OR,5814538
2009,1,PA,19969365
2009,1,RI,631068
2009,1,SC,9182284
2009,1,SD,639166
2009,1,TN,8012763
2009,1,TX,30804180
2009,1,US-TOTAL,354992636
2009,1,UT,4042375
2009,1,VA,7627407
2009,1,VT,616369
2009,1,WA,9870138
2009,1,WI,5986632
2009,1,WV,7673899
2009,1,WY,4377241
2009,2,AK,559765
2009,2,AL,11068368
2009,2,AR,4355974
2009,2,AZ,8105708
2009,2,CA,14113906
2009,2,CO,3914033
2009,2,CT,2608844
2009,2,DC,2875
2009,2,DE,372522
2009,2,FL,14836974
2009,2,GA,9497931
2009,2,HI,796366
2009,2,IA,4057134
2009,2,ID,794247
2009,2,IL,15165913
2009,2,IN,9818267
2009,2,KS,3653157
2009,2,KY,7290732
2009,2,LA,6560655
2009,2,MA,2931103
2009,2,MD,3582371
2009,2,ME,1326875
2009,2,MI,8036625
2009,2,MN,4663186
2009,2,MO,6438069
2009,2,MS,3393488
2009,2,MT,2278521
2009,2,NC,9158475
2009,2,ND,2844752
2009,2,NE,2411727
2009,2,NH,1893782
2009,2,NJ,4407573
2009,2,NM,2798206
2009,2,NV,2870402
2009,2,NY,10571150
2009,2,OH,11376404
2009,2,OK,5662310
2009,2,OR,4713352
2009,2,PA,17600116
2009,2,RI,589236
2009,2,SC,8006129
2009,2,SD,497751
2009,2,TN,6711228
2009,2,TX,26133266
2009,2,US-TOTAL,300887398
2009,2,UT,3443722
2009,2,VA,6057872
2009,2,VT,564194
2009,2,WA,7709208
2009,2,WI,4756971
2009,2,WV,6009908
2009,2,WY,3876055
2009,3,AK,578648
2009,3,AL,11342374
2009,3,AR,4190724
2009,3,AZ,8201123
2009,3,CA,15517526
2009,3,CO,4265060
2009,3,CT,2744692
2009,3,DC,0
2009,3,DE,308808
2009,3,FL,15674760
2009,3,GA,9062025
2009,3,HI,887275
2009,3,IA,4254850
2009,3,ID,744358
2009,3,IL,15770809
2009,3,IN,9891236
2009,3,KS,3810543
2009,3,KY,7680378
2009,3,LA,6828756
2009,3,MA,3272000
2009,3,MD,3519768
2009,3,ME,1376492
2009,3,MI,8043070
2009,3,MN,4571297
2009,3,MO,7104468
2009,3,MS,3468476
2009,3,MT,2375719
2009,3,NC,9217030
2009,3,ND,2973723
2009,3,NE,2685553
2009,3,NH,1803416
2009,3,NJ,4875691
2009,3,NM,3125418
2009,3,NV,3048932
2009,3,NY,11004055
2009,3,OH,10063084
2009,3,OK,5782274
2009,3,OR,5319320
2009,3,PA,18281253
2009,3,RI,656657
2009,3,SC,7780396
2009,3,SD,557487
2009,3,TN,6074138
2009,3,TX,29169926
2009,3,US-TOTAL,310602964
2009,3,UT,3576308
2009,3,VA,5435745
2009,3,VT,687999
2009,3,WA,8367817
2009,3,WI,4735980
2009,3,WV,5930902
2009,3,WY,3964628
2009,4,AK,541501
2009,4,AL,9976623
2009,4,AR,4248268
2009,4,AZ,7283652
2009,4,CA,15587651
2009,4,CO,3757253
2009,4,CT,2460780
2009,4,DC,581
2009,4,DE,239775
2009,4,FL,16112913
2009,4,GA,8942481
2009,4,HI,858086
2009,4,IA,3766925
2009,4,ID,1489540
2009,4,IL,15160041
2009,4,IN,9018591
2009,4,KS,3330506
2009,4,KY,6798973
2009,4,LA,6384944
2009,4,MA,2816362
2009,4,MD,3611962
2009,4,ME,1184072
2009,4,MI,6429341
2009,4,MN,3977369
2009,4,MO,6516914
2009,4,MS,3629011
2009,4,MT,1785501
2009,4,NC,7709367
2009,4,ND,2668863
2009,4,NE,2456725
2009,4,NH,1895653
2009,4,NJ,3931680
2009,4,NM,3210854
2009,4,NV,2585844
2009,4,NY,10265056
2009,4,OH,9490908
2009,4,OK,5542040
2009,4,OR,4596532
2009,4,PA,16536797
2009,4,RI,473022
2009,4,SC,7169368
2009,4,SD,587019
2009,4,TN,5965708
2009,4,TX,28382554
2009,4,US-TOTAL,289537255
2009,4,UT,3098643
2009,4,VA,4949909
2009,4,VT,649395
2009,4,WA,8972464
2009,4,WI,4247639
2009,4,WV,5434636
2009,4,WY,2806965
2009,5,AK,486910
2009,5,AL,11150913
2009,5,AR,4188961
2009,5,AZ,9044004
2009,5,CA,16833443
2009,5,CO,3802068
2009,5,CT,2554418
2009,5,DC,183
2009,5,DE,114680
2009,5,FL,18757272
2009,5,GA,9529446
2009,5,HI,920861
2009,5,IA,3766766
2009,5,ID,1355791
2009,5,IL,15025418
2009,5,IN,9007783
2009,5,KS,3608506
2009,5,KY,6996368
2009,5,LA,7447240
2009,5,MA,2280756
2009,5,MD,3511225
2009,5,ME,1122380
2009,5,MI,7267321
2009,5,MN,3919323
2009,5,MO,6806913
2009,5,MS,3590897
2009,5,MT,2312037
2009,5,NC,9076081
2009,5,ND,2700405
2009,5,NE,2876599
2009,5,NH,1948756
2009,5,NJ,4764411
2009,5,NM,3260607
2009,5,NV,3260374
2009,5,NY,10696933
2009,5,OH,9151385
2009,5,OK,6126637
2009,5,OR,4246222
2009,5,PA,16940614
2009,5,RI,524648
2009,5,SC,7936311
2009,5,SD,598150
2009,5,TN,6917393
2009,5,TX,33403512
2009,5,US-TOTAL,311305872
2009,5,UT,3680657
2009,5,VA,4974866
2009,5,VT,657631
2009,5,WA,9238620
2009,5,WI,4403355
2009,5,WV,5589348
2009,5,WY,2930472
2009,6,AK,484502
2009,6,AL,12019610
2009,6,AR,5862029
2009,6,AZ,9472604
2009,6,CA,16347098
2009,6,CO,3970044
2009,6,CT,2466361
2009,6,DC,7917
2009,6,DE,315155
2009,6,FL,21033640
2009,6,GA,12791060
2009,6,HI,935326
2009,6,IA,4302745
2009,6,ID,1469519
2009,6,IL,16374725
2009,6,IN,9837972
2009,6,KS,4417523
2009,6,KY,8131610
2009,6,LA,8491558
2009,6,MA,2877147
2009,6,MD,3718550
2009,6,ME,1314303
2009,6,MI,9019609
2009,6,MN,4220809
2009,6,MO,8014100
2009,6,MS,4998695
2009,6,MT,2259448
2009,6,NC,10727093
2009,6,ND,2746947
2009,6,NE,2828326
2009,6,NH,1664883
2009,6,NJ,5217380
2009,6,NM,3351792
2009,6,NV,3064714
2009,6,NY,10605162
2009,6,OH,11114812
2009,6,OK,7449797
2009,6,OR,4624849
2009,6,PA,18417257
2009,6,RI,629631
2009,6,SC,9221383
2009,6,SD,728173
2009,6,TN,7203438
2009,6,TX,39280193
2009,6,US-TOTAL,347658241
2009,6,UT,3253661
2009,6,VA,5970304
2009,6,VT,570611
2009,6,WA,10105998
2009,6,WI,4853700
2009,6,WV,5706789
2009,6,WY,3167686
2009,7,AK,505306
2009,7,AL,12931791
2009,7,AR,6157818
2009,7,AZ,12237409
2009,7,CA,22092210
2009,7,CO,4650327
2009,7,CT,2506543
2009,7,DC,6057
2009,7,DE,429022
2009,7,FL,21422249
2009,7,GA,13208212
2009,7,HI,978918
2009,7,IA,4416143
2009,7,ID,1619951
2009,7,IL,17039778
2009,7,IN,9602241
2009,7,KS,4383867
2009,7,KY,7601839
2009,7,LA,9001305
2009,7,MA,3533130
2009,7,MD,3837864
2009,7,ME,1421576
2009,7,MI,9249761
2009,7,MN,4394742
2009,7,MO,8085217
2009,7,MS,4461040
2009,7,MT,2221679
2009,7,NC,10883126
2009,7,ND,2837524
2009,7,NE,3269880
2009,7,NH,1940151
2009,7,NJ,5654449
2009,7,NM,3585661
2009,7,NV,3871609
2009,7,NY,11912944
2009,7,OH,12029075
2009,7,OK,7868589
2009,7,OR,4149245
2009,7,PA,20386078
2009,7,RI,768461
2009,7,SC,9474492
2009,7,SD,835017
2009,7,TN,6768012
2009,7,TX,42390920
2009,7,US-TOTAL,372542226
2009,7,UT,3902873
2009,7,VA,6435102
2009,7,VT,648189
2009,7,WA,9953828
2009,7,WI,5220785
2009,7,WV,5605930
2009,7,WY,4154290
2009,8,AK,491108
2009,8,AL,13386074
2009,8,AR,6026768
2009,8,AZ,12115618
2009,8,CA,21206691
2009,8,CO,4614388
2009,8,CT,3154848
2009,8,DC,11677
2009,8,DE,597670
2009,8,FL,21981121
2009,8,GA,13044081
2009,8,HI,987826
2009,8,IA,4568129
2009,8,ID,1396903
2009,8,IL,17251555
2009,8,IN,10855424
2009,8,KS,4136934
2009,8,KY,8424657
2009,8,LA,8964074
2009,8,MA,4186032
2009,8,MD,4307599
2009,8,ME,1506660
2009,8,MI,9510085
2009,8,MN,4465113
2009,8,MO,8189976
2009,8,MS,4978921
2009,8,MT,1975853
2009,8,NC,11561694
2009,8,ND,2883282
2009,8,NE,3285890
2009,8,NH,1744027
2009,8,NJ,6434794
2009,8,NM,3810419
2009,8,NV,3752435
2009,8,NY,12981845
2009,8,OH,12912884
2009,8,OK,7718931
2009,8,OR,4199292
2009,8,PA,21105830
2009,8,RI,886311
2009,8,SC,9595260
2009,8,SD,894975
2009,8,TN,7036058
2009,8,TX,42446723
2009,8,US-TOTAL,381221417
2009,8,UT,3860011
2009,8,VA,7220897
2009,8,VT,576122
2009,8,WA,7931809
2009,8,WI,5345607
2009,8,WV,6766552
2009,8,WY,3933982
2009,9,AK,486671
2009,9,AL,12253565
2009,9,AR,4426765
2009,9,AZ,10727438
2009,9,CA,20479567
2009,9,CO,4193135
2009,9,CT,2610661
2009,9,DC,0
2009,9,DE,420442
2009,9,FL,20501742
2009,9,GA,11058756
2009,9,HI,956025
2009,9,IA,4160209
2009,9,ID,993020
2009,9,IL,15541561
2009,9,IN,8883871
2009,9,KS,3743446
2009,9,KY,7240868
2009,9,LA,8007357
2009,9,MA,3224239
2009,9,MD,2906972
2009,9,ME,1239197
2009,9,MI,8670586
2009,9,MN,4086289
2009,9,MO,6998727
2009,9,MS,4904926
2009,9,MT,1848338
2009,9,NC,8544362
2009,9,ND,2522732
2009,9,NE,2694294
2009,9,NH,1481686
2009,9,NJ,5444659
2009,9,NM,3211818
2009,9,NV,3262459
2009,9,NY,10509360
2009,9,OH,11300104
2009,9,OK,6096487
2009,9,OR,4466529
2009,9,PA,17011353
2009,9,RI,680704
2009,9,SC,8477804
2009,9,SD,849922
2009,9,TN,5840301
2009,9,TX,34158592
2009,9,US-TOTAL,327400612
2009,9,UT,3747920
2009,9,VA,5816232
2009,9,VT,514883
2009,9,WA,7197998
2009,9,WI,4872451
2009,9,WV,4311256
2009,9,WY,3822330
2009,10,AK,571264
2009,10,AL,11615889
2009,10,AR,4331355
2009,10,AZ,8912457
2009,10,CA,16072943
2009,10,CO,4019828
2009,10,CT,2375581
2009,10,DC,0
2009,10,DE,523476
2009,10,FL,19122680
2009,10,GA,9583189
2009,10,HI,993731
