Year,Month,State,industrial_usage
2006,11,UT,678
2006,12,UT,869
2007,1,UT,757
2007,2,UT,717
2007,3,UT,646
2007,4,UT,659
2007,5,UT,765
2007,6,UT,755
2007,7,UT,759
2007,8,UT,774
2007,9,UT,702
2007,10,UT,658
2007,11,UT,722
2007,12,UT,846
2008,1,UT,804
2008,2,UT,765
2008,3,UT,785
2008,4,UT,653
2008,5,UT,786
2008,6,UT,808
2008,7,UT,746
2008,8,UT,793
2008,9,UT,728
2008,10,UT,722
2008,11,UT,699
2008,12,UT,798
2009,1,UT,768
2009,2,UT,712
2009,3,UT,700
2009,4,UT,589
2009,5,UT,691
2009,6,UT,678
2009,7,UT,764
2009,8,UT,772
2009,9,UT,752
2009,10,UT,684
2009,11,UT,665
2009,12,UT,820
2010,1,UT,683
2010,2,UT,740
2010,3,UT,704
2010,4,UT,629
2010,5,UT,702
2010,6,UT,740
2010,7,UT,789
2010,8,UT,780
2010,9,UT,736
2010,10,UT,730
2010,11,UT,802
2010,12,UT,773
2011,1,UT,725
2011,2,UT,752
2011,3,UT,756
2011,4,UT,759
2011,5,UT,805
2011,6,UT,788
2011,7,UT,790
2011,8,UT,809
2011,9,UT,729
2011,10,UT,778
2011,11,UT,821
2011,12,UT,819
2012,1,UT,769
2012,2,UT,798
2012,3,UT,776
2012,4,UT,762
2012,5,UT,822
2012,6,UT,809
2012,7,UT,838
2012,8,UT,850
2012,9,UT,767
2012,10,UT,869
2012,11,UT,758
2012,12,UT,876
2013,1,UT,866
2013,2,UT,781
2013,3,UT,756
2013,4,UT,763
2013,5,UT,817
2013,6,UT,878
2013,7,UT,889
2013,8,UT,920
2013,9,UT,843
2013,10,UT,786
2013,11,UT,858
2013,12,UT,853
2014,1,UT,838
2014,2,UT,789
2014,3,UT,786
2014,4,UT,837
2014,5,UT,840
2014,6,UT,853
2014,7,UT,920
2014,8,UT,911
2014,9,UT,845
2014,10,UT,736
2014,11,UT,783
2014,12,UT,827
2015,1,UT,865
2015,2,UT,752
2015,3,UT,723
2015,4,UT,755
2015,5,UT,809
2015,6,UT,818
2015,7,UT,791
2015,8,UT,838
2015,9,UT,702
2015,10,UT,751
2015,11,UT,806
2015,12,UT,796
2016,1,UT,786
2016,2,UT,754
2016,3,UT,709
2016,4,UT,710
2016,5,UT,777
2016,6,UT,772
2016,7,UT,837
2016,8,UT,808
2016,9,UT,731
2016,10,UT,757
2016,11,UT,744
2016,12,UT,803
2017,1,UT,794
2017,2,UT,701
2017,3,UT,781
2017,4,UT,783
2017,5,UT,809
2017,6,UT,821
2017,7,UT,826
2017,8,UT,756
2017,9,UT,771
2017,10,UT,753
2017,11,UT,723
2017,12,UT,765
2018,1,UT,766
2018,2,UT,675
2018,3,UT,740
2018,4,UT,758
2018,5,UT,795
2018,6,UT,807
2018,7,UT,860
2018,8,UT,879
2018,9,UT,810
2018,10,UT,789
2018,11,UT,735
2018,12,UT,780
2019,1,UT,735
2019,2,UT,672
2019,3,UT,727
2019,4,UT,736
2019,5,UT,756
2019,6,UT,807
2019,7,UT,854
2019,8,UT,861
2019,9,UT,810
2019,10,UT,840
2019,11,UT,788
2019,12,UT,772
2020,1,UT,828
2020,2,UT,714
2020,3,UT,785
2020,4,UT,709
2001,1,WY,602
2001,2,WY,658
2001,3,WY,627
2001,4,WY,663
2001,5,WY,630
2001,6,WY,647
2001,7,WY,599
2001,8,WY,691
2001,9,WY,588
2001,10,WY,666
2001,11,WY,667
2001,12,WY,661
2002,1,WY,663
2002,2,WY,563
2002,3,WY,619
2002,4,WY,612
2002,5,WY,624
2002,6,WY,608
2002,7,WY,639
2002,8,WY,621
2002,9,WY,617
2002,10,WY,639
2002,11,WY,627
2002,12,WY,621
2003,1,WY,656
2003,2,WY,619
2003,3,WY,782
2003,4,WY,641
2003,5,WY,622
2003,6,WY,557
2003,7,WY,622
2003,8,WY,639
2003,9,WY,605
2003,10,WY,652
2003,11,WY,614
2003,12,WY,677
2004,1,WY,708
2004,2,WY,591
2004,3,WY,673
2004,4,WY,709
2004,5,WY,632
2004,6,WY,678
2004,7,WY,650
2004,8,WY,677
2004,9,WY,586
2004,10,WY,684
2004,11,WY,671
2004,12,WY,625
2005,1,WY,743
2005,2,WY,589
2005,3,WY,634
2005,4,WY,644
2005,5,WY,653
2005,6,WY,686
2005,7,WY,646
2005,8,WY,712
2005,9,WY,677
2005,10,WY,673
2005,11,WY,692
2005,12,WY,659
2006,1,WY,722
2006,2,WY,667
2006,3,WY,654
2006,4,WY,725
2006,5,WY,656
2006,6,WY,673
2006,7,WY,724
2006,8,WY,724
2006,9,WY,639
2006,10,WY,730
2006,11,WY,734
2006,12,WY,715
2007,1,WY,723
2007,2,WY,690
2007,3,WY,672
2007,4,WY,734
2007,5,WY,721
2007,6,WY,714
2007,7,WY,741
2007,8,WY,778
2007,9,WY,718
2007,10,WY,734
2007,11,WY,755
2007,12,WY,752
2008,1,WY,748
2008,2,WY,746
2008,3,WY,765
2008,4,WY,753
2008,5,WY,786
2008,6,WY,798
2008,7,WY,846
2008,8,WY,814
2008,9,WY,776
2008,10,WY,852
2008,11,WY,797
2008,12,WY,880
2009,1,WY,782
2009,2,WY,786
2009,3,WY,748
2009,4,WY,787
2009,5,WY,819
2009,6,WY,801
2009,7,WY,763
2009,8,WY,746
2009,9,WY,732
2009,10,WY,868
2009,11,WY,897
2009,12,WY,824
2010,1,WY,860
2010,2,WY,798
2010,3,WY,808
2010,4,WY,854
2010,5,WY,815
2010,6,WY,858
2010,7,WY,783
2010,8,WY,842
2010,9,WY,792
2010,10,WY,884
2010,11,WY,871
2010,12,WY,904
2011,1,WY,860
2011,2,WY,811
2011,3,WY,883
2011,4,WY,782
2011,5,WY,877
2011,6,WY,862
2011,7,WY,893
2011,8,WY,829
2011,9,WY,793
2011,10,WY,835
2011,11,WY,904
2011,12,WY,933
2012,1,WY,857
2012,2,WY,799
2012,3,WY,820
2012,4,WY,827
2012,5,WY,793
2012,6,WY,868
2012,7,WY,803
2012,8,WY,869
2012,9,WY,788
2012,10,WY,831
2012,11,WY,861
2012,12,WY,893
2013,1,WY,803
2013,2,WY,774
2013,3,WY,862
2013,4,WY,847
2013,5,WY,855
2013,6,WY,891
2013,7,WY,922
2013,8,WY,799
2013,9,WY,837
2013,10,WY,851
2013,11,WY,901
2013,12,WY,815
2014,1,WY,890
2014,2,WY,839
2014,3,WY,809
2014,4,WY,801
2014,5,WY,889
2014,6,WY,818
2014,7,WY,979
2014,8,WY,863
2014,9,WY,833
2014,10,WY,906
2014,11,WY,874
2014,12,WY,881
2015,1,WY,919
2015,2,WY,818
2015,3,WY,825
2015,4,WY,848
2015,5,WY,868
2015,6,WY,844
2015,7,WY,838
2015,8,WY,867
2015,9,WY,860
2015,10,WY,898
2015,11,WY,879
2015,12,WY,860
2016,1,WY,856
2016,2,WY,807
2016,3,WY,825
2016,4,WY,798
2016,5,WY,791
2016,6,WY,835
2016,7,WY,855
2016,8,WY,848
2016,9,WY,838
2016,10,WY,889
2016,11,WY,833
2016,12,WY,865
2017,1,WY,892
2017,2,WY,818
2017,3,WY,852
2017,4,WY,783
2017,5,WY,843
2017,6,WY,863
2017,7,WY,902
2017,8,WY,882
2017,9,WY,846
2017,10,WY,844
2017,11,WY,847
2017,12,WY,871
2018,1,WY,877
2018,2,WY,814
2018,3,WY,859
2018,4,WY,834
2018,5,WY,866
2018,6,WY,847
2018,7,WY,912
2018,8,WY,884
2018,9,WY,845
2018,10,WY,851
2018,11,WY,863
2018,12,WY,907
2019,1,WY,882
2019,2,WY,826
2019,3,WY,888
2019,4,WY,859
2019,5,WY,858
2019,6,WY,827
2019,7,WY,845
2019,8,WY,839
2019,9,WY,872
2019,10,WY,789
2019,11,WY,868
2019,12,WY,883
2020,1,WY,856
2020,2,WY,854
2020,3,WY,815
2020,4,WY,715
2001,1,CA,5816
2001,2,CA,4716
2001,3,CA,5915
2001,4,CA,5247
2001,5,CA,5526
2001,6,CA,5264
2001,7,CA,5083
2001,8,CA,5715
2001,9,CA,4949
2001,10,CA,5299
2001,11,CA,4660
2001,12,CA,4852
2002,1,CA,3902
2002,2,CA,3719
2002,3,CA,4050
2002,4,CA,3954
2002,5,CA,4061
2002,6,CA,4182
2002,7,CA,4290
2002,8,CA,4437
2002,9,CA,4232
2002,10,CA,4212
2002,11,CA,3363
2002,12,CA,4045
2003,1,CA,3860
2003,2,CA,3727
2003,3,CA,3972
2003,4,CA,3766
2003,5,CA,3967
2003,6,CA,4230
2003,7,CA,4641
2003,8,CA,4531
2003,9,CA,4552
2003,10,CA,4590
2003,11,CA,3953
2003,12,CA,4120
2004,1,CA,3560
2004,2,CA,3475
2004,3,CA,3723
2004,4,CA,4264
2004,5,CA,3825
2004,6,CA,4527
2004,7,CA,4325
2004,8,CA,4668
2004,9,CA,4328
2004,10,CA,4151
2004,11,CA,3986
2004,12,CA,3980
2005,1,CA,3839
2005,2,CA,3501
2005,3,CA,4100
2005,4,CA,3971
2005,5,CA,4098
2005,6,CA,4452
2005,7,CA,4514
2005,8,CA,4726
2005,9,CA,4545
2005,10,CA,4228
2005,11,CA,4135
2005,12,CA,4133
2006,1,CA,4022
2006,2,CA,3963
2006,3,CA,4233
2006,4,CA,3758
2006,5,CA,4327
2006,6,CA,4659
2006,7,CA,4510
2006,8,CA,4858
2006,9,CA,4527
2006,10,CA,4350
2006,11,CA,4134
2006,12,CA,3651
2007,1,CA,3971
2007,2,CA,3694
2007,3,CA,3821
2007,4,CA,3932
2007,5,CA,4356
2007,6,CA,4309
2007,7,CA,4708
2007,8,CA,4640
2007,9,CA,4577
2007,10,CA,4503
2007,11,CA,4054
2007,12,CA,3973
2008,1,CA,3926
2008,2,CA,3703
2008,3,CA,3942
2008,4,CA,4170
2008,5,CA,4267
2008,6,CA,4411
2008,7,CA,4701
2008,8,CA,4606
2008,9,CA,4634
2008,10,CA,4437
2008,11,CA,4060
2008,12,CA,4175
2009,1,CA,3662
2009,2,CA,3646
2009,3,CA,3629
2009,4,CA,3933
2009,5,CA,3913
2009,6,CA,4152
2009,7,CA,4323
2009,8,CA,4507
2009,9,CA,4361
2009,10,CA,4135
2009,11,CA,3795
2009,12,CA,3778
2010,1,CA,3538
2010,2,CA,3528
2010,3,CA,4044
2010,4,CA,3960
2010,5,CA,3955
2010,6,CA,4405
2010,7,CA,4399
2010,8,CA,4514
2010,9,CA,4436
2010,10,CA,4372
2010,11,CA,3996
2010,12,CA,4154
2011,1,CA,3785
2011,2,CA,3682
2011,3,CA,4015
2011,4,CA,3992
2011,5,CA,4056
2011,6,CA,4332
2011,7,CA,4287
2011,8,CA,4738
2011,9,CA,4566
2011,10,CA,4366
2011,11,CA,4075
2011,12,CA,4041
2012,1,CA,3386
2012,2,CA,3432
2012,3,CA,3675
2012,4,CA,3666
2012,5,CA,3927
2012,6,CA,4039
2012,7,CA,4321
2012,8,CA,4480
2012,9,CA,4162
2012,10,CA,4253
2012,11,CA,3886
2012,12,CA,3726
2013,1,CA,3944
2013,2,CA,3793
2013,3,CA,4031
2013,4,CA,4080
2013,5,CA,4782
2013,6,CA,4945
2013,7,CA,5349
2013,8,CA,5322
2013,9,CA,4966
2013,10,CA,4811
2013,11,CA,4224
2013,12,CA,4150
2014,1,CA,3764
2014,2,CA,3705
2014,3,CA,3686
2014,4,CA,4196
2014,5,CA,4512
2014,6,CA,4803
2014,7,CA,5327
2014,8,CA,5125
2014,9,CA,5043
2014,10,CA,4815
2014,11,CA,3902
2014,12,CA,4022
2015,1,CA,3654
2015,2,CA,3641
2015,3,CA,3958
2015,4,CA,4437
2015,5,CA,4392
2015,6,CA,4787
2015,7,CA,5056
2015,8,CA,5001
2015,9,CA,4883
2015,10,CA,4786
2015,11,CA,4019
2015,12,CA,3946
2016,1,CA,3450
2016,2,CA,3463
2016,3,CA,4238
2016,4,CA,4057
2016,5,CA,4125
2016,6,CA,4596
2016,7,CA,4791
2016,8,CA,5138
2016,9,CA,4951
2016,10,CA,4332
2016,11,CA,4050
2016,12,CA,3788
2017,1,CA,3547
2017,2,CA,3372
2017,3,CA,3610
2017,4,CA,3814
2017,5,CA,3921
2017,6,CA,4509
2017,7,CA,4556
2017,8,CA,4988
2017,9,CA,4492
2017,10,CA,4326
2017,11,CA,3846
2017,12,CA,3646
2018,1,CA,3778
2018,2,CA,3513
2018,3,CA,3735
2018,4,CA,3593
2018,5,CA,4130
2018,6,CA,4491
2018,7,CA,4746
2018,8,CA,5184
2018,9,CA,4351
2018,10,CA,4549
2018,11,CA,3976
2018,12,CA,3543
2019,1,CA,3479
2019,2,CA,3364
2019,3,CA,3440
2019,4,CA,3453
2019,5,CA,4077
2019,6,CA,3767
2019,7,CA,4669
2019,8,CA,4741
2019,9,CA,4469
2019,10,CA,4290
2019,11,CA,3537
2019,12,CA,3611
2020,1,CA,3475
2020,2,CA,3466
2020,3,CA,3680
2020,4,CA,3365
2001,1,OR,1315
2001,2,OR,1298
2001,3,OR,1198
2001,4,OR,1095
2001,5,OR,1249
2001,6,OR,1046
2001,7,OR,1016
2001,8,OR,1060
2001,9,OR,995
2001,10,OR,959
2001,11,OR,951
2001,12,OR,901
2002,1,OR,973
2002,2,OR,1024
2002,3,OR,965
2002,4,OR,1000
2002,5,OR,1063
2002,6,OR,1036
2002,7,OR,1039
2002,8,OR,1152
2002,9,OR,1113
2002,10,OR,947
2002,11,OR,950
2002,12,OR,1036
2003,1,OR,965
2003,2,OR,943
2003,3,OR,1124
2003,4,OR,942
2003,5,OR,1001
2003,6,OR,1063
2003,7,OR,1063
2003,8,OR,1050
2003,9,OR,979
2003,10,OR,971
2003,11,OR,899
2003,12,OR,962
2004,1,OR,910
2004,2,OR,929
2004,3,OR,973
2004,4,OR,990
2004,5,OR,992
2004,6,OR,1059
2004,7,OR,1085
2004,8,OR,1097
2004,9,OR,1053
2004,10,OR,994
2004,11,OR,898
2004,12,OR,973
2005,1,OR,1000
2005,2,OR,1033
2005,3,OR,1021
2005,4,OR,1011
2005,5,OR,1026
2005,6,OR,1050
2005,7,OR,1158
2005,8,OR,1161
2005,9,OR,1127
2005,10,OR,1026
2005,11,OR,1061
2005,12,OR,1009
2006,1,OR,1107
2006,2,OR,1061
2006,3,OR,992
2006,4,OR,991
2006,5,OR,1076
2006,6,OR,1111
2006,7,OR,1259
2006,8,OR,1196
2006,9,OR,1194
2006,10,OR,1039
2006,11,OR,997
2006,12,OR,968
2007,1,OR,1115
2007,2,OR,1006
2007,3,OR,1010
2007,4,OR,1052
2007,5,OR,1117
2007,6,OR,1131
2007,7,OR,1225
2007,8,OR,1234
2007,9,OR,1118
2007,10,OR,1051
2007,11,OR,1016
2007,12,OR,1041
2008,1,OR,1006
2008,2,OR,996
2008,3,OR,1066
2008,4,OR,1013
2008,5,OR,1097
2008,6,OR,1167
2008,7,OR,1240
2008,8,OR,1233
2008,9,OR,1131
2008,10,OR,1070
2008,11,OR,979
2008,12,OR,946
2009,1,OR,943
2009,2,OR,904
2009,3,OR,945
2009,4,OR,913
2009,5,OR,968
2009,6,OR,984
2009,7,OR,1110
2009,8,OR,1083
2009,9,OR,1046
2009,10,OR,1004
2009,11,OR,902
2009,12,OR,960
2010,1,OR,879
2010,2,OR,871
2010,3,OR,928
2010,4,OR,946
2010,5,OR,942
2010,6,OR,994
2010,7,OR,1098
2010,8,OR,1099
2010,9,OR,1047
2010,10,OR,987
2010,11,OR,989
2010,12,OR,928
2011,1,OR,930
2011,2,OR,931
2011,3,OR,981
2011,4,OR,975
2011,5,OR,962
2011,6,OR,1010
2011,7,OR,1106
2011,8,OR,1140
2011,9,OR,1039
2011,10,OR,1005
2011,11,OR,929
2011,12,OR,955
2012,1,OR,926
2012,2,OR,905
2012,3,OR,981
2012,4,OR,943
2012,5,OR,1016
2012,6,OR,1036
2012,7,OR,1104
2012,8,OR,1133
2012,9,OR,1027
2012,10,OR,1043
2012,11,OR,954
2012,12,OR,937
2013,1,OR,978
2013,2,OR,890
2013,3,OR,973
2013,4,OR,988
2013,5,OR,1020
2013,6,OR,1063
2013,7,OR,1104
2013,8,OR,1184
2013,9,OR,1036
2013,10,OR,1049
2013,11,OR,980
2013,12,OR,944
2014,1,OR,983
2014,2,OR,954
2014,3,OR,983
2014,4,OR,1013
2014,5,OR,1052
2014,6,OR,1107
2014,7,OR,1204
2014,8,OR,1202
2014,9,OR,1084
2014,10,OR,1063
2014,11,OR,1021
2014,12,OR,990
2015,1,OR,1026
2015,2,OR,958
2015,3,OR,1067
2015,4,OR,1044
2015,5,OR,1119
2015,6,OR,1168
2015,7,OR,1190
2015,8,OR,1210
2015,9,OR,1107
2015,10,OR,1069
2015,11,OR,1007
2015,12,OR,985
2016,1,OR,972
2016,2,OR,960
2016,3,OR,990
2016,4,OR,980
2016,5,OR,1054
2016,6,OR,1136
2016,7,OR,1196
2016,8,OR,1236
2016,9,OR,1066
2016,10,OR,1050
2016,11,OR,1001
2016,12,OR,1051
2017,1,OR,1035
2017,2,OR,1015
2017,3,OR,1056
2017,4,OR,1076
2017,5,OR,1156
2017,6,OR,1199
2017,7,OR,1268
2017,8,OR,1271
2017,9,OR,1105
2017,10,OR,1114
2017,11,OR,1037
2017,12,OR,1050
2018,1,OR,1043
2018,2,OR,1072
2018,3,OR,1080
2018,4,OR,1088
2018,5,OR,1164
2018,6,OR,1171
2018,7,OR,1354
2018,8,OR,1364
2018,9,OR,1182
2018,10,OR,1176
2018,11,OR,1096
2018,12,OR,1110
2019,1,OR,1012
2019,2,OR,884
2019,3,OR,914
2019,4,OR,982
2019,5,OR,978
2019,6,OR,1055
2019,7,OR,1134
2019,8,OR,1147
2019,9,OR,983
2019,10,OR,1052
2019,11,OR,928
2019,12,OR,1007
2020,1,OR,964
2020,2,OR,944
2020,3,OR,974
2020,4,OR,947
2001,1,WA,2689
2001,2,WA,2270
2001,3,WA,1800
2001,4,WA,1710
2001,5,WA,1911
2001,6,WA,1574
2001,7,WA,1304
2001,8,WA,1225
2001,9,WA,1160
2001,10,WA,1125
2001,11,WA,1215
2001,12,WA,1356
2002,1,WA,1389
2002,2,WA,1304
2002,3,WA,1339
2002,4,WA,1305
2002,5,WA,1336
2002,6,WA,1270
2002,7,WA,1273
2002,8,WA,1393
2002,9,WA,1476
2002,10,WA,1259
2002,11,WA,1283
2002,12,WA,1164
2003,1,WA,1467
2003,2,WA,1367
2003,3,WA,1678
2003,4,WA,1486
2003,5,WA,1432
2003,6,WA,1538
2003,7,WA,1571
2003,8,WA,1566
2003,9,WA,1518
2003,10,WA,1543
2003,11,WA,1441
2003,12,WA,1571
2004,1,WA,1493
2004,2,WA,1517
2004,3,WA,1651
2004,4,WA,1570
2004,5,WA,1596
2004,6,WA,1630
2004,7,WA,1693
2004,8,WA,1723
2004,9,WA,1629
2004,10,WA,1627
2004,11,WA,1520
2004,12,WA,1610
2005,1,WA,1772
2005,2,WA,1742
2005,3,WA,1917
2005,4,WA,1798
2005,5,WA,1821
2005,6,WA,1893
2005,7,WA,1916
2005,8,WA,1970
2005,9,WA,1845
2005,10,WA,1710
2005,11,WA,1855
2005,12,WA,1874
2006,1,WA,2658
2006,2,WA,1751
2006,3,WA,1780
2006,4,WA,1743
2006,5,WA,1794
2006,6,WA,1881
2006,7,WA,1978
2006,8,WA,2017
2006,9,WA,1838
2006,10,WA,1553
2006,11,WA,1523
2006,12,WA,1498
2007,1,WA,1680
2007,2,WA,1652
2007,3,WA,1677
2007,4,WA,1687
2007,5,WA,1713
2007,6,WA,1748
2007,7,WA,1841
2007,8,WA,1896
2007,9,WA,1738
2007,10,WA,1690
2007,11,WA,1718
2007,12,WA,1713
2008,1,WA,1739
2008,2,WA,1740
2008,3,WA,1748
2008,4,WA,1741
2008,5,WA,1816
2008,6,WA,1818
2008,7,WA,1864
2008,8,WA,1905
2008,9,WA,1789
2008,10,WA,1735
2008,11,WA,1605
2008,12,WA,1617
2009,1,WA,1933
2009,2,WA,1844
2009,3,WA,1851
2009,4,WA,1852
2009,5,WA,1869
2009,6,WA,1928
2009,7,WA,2018
2009,8,WA,2094
2009,9,WA,2002
2009,10,WA,1968
2009,11,WA,1888
2009,12,WA,2124
2010,1,WA,2149
2010,2,WA,2062
2010,3,WA,2173
2010,4,WA,2213
2010,5,WA,2191
2010,6,WA,2200
2010,7,WA,2422
2010,8,WA,2340
2010,9,WA,2230
2010,10,WA,2217
2010,11,WA,2166
2010,12,WA,2269
2011,1,WA,2231
2011,2,WA,2179
2011,3,WA,2291
2011,4,WA,2299
2011,5,WA,2249
2011,6,WA,2554
2011,7,WA,2415
2011,8,WA,2445
2011,9,WA,2326
2011,10,WA,2345
2011,11,WA,2267
2011,12,WA,2332
2012,1,WA,2292
2012,2,WA,2219
2012,3,WA,2210
2012,4,WA,2209
2012,5,WA,2289
2012,6,WA,2325
2012,7,WA,2424
2012,8,WA,2445
2012,9,WA,2322
2012,10,WA,2312
2012,11,WA,2226
2012,12,WA,2306
2013,1,WA,2266
2013,2,WA,2149
2013,3,WA,2231
2013,4,WA,2206
2013,5,WA,2291
2013,6,WA,2231
2013,7,WA,2382
2013,8,WA,2401
2013,9,WA,2277
2013,10,WA,2281
2013,11,WA,2245
2013,12,WA,2274
2014,1,WA,2341
2014,2,WA,2179
2014,3,WA,2315
2014,4,WA,2302
2014,5,WA,2388
2014,6,WA,2332
2014,7,WA,2472
2014,8,WA,2460
2014,9,WA,2311
2014,10,WA,2356
2014,11,WA,2242
2014,12,WA,2316
2015,1,WA,2360
2015,2,WA,2161
2015,3,WA,2360
2015,4,WA,2328
2015,5,WA,2125
2015,6,WA,2199
2015,7,WA,2301
2015,8,WA,2315
2015,9,WA,2210
2015,10,WA,2194
2015,11,WA,2097
2015,12,WA,2121
2016,1,WA,2163
2016,2,WA,2077
2016,3,WA,2121
2016,4,WA,2053
2016,5,WA,2128
2016,6,WA,2186
2016,7,WA,2248
2016,8,WA,2273
2016,9,WA,2149
2016,10,WA,2118
2016,11,WA,2051
2016,12,WA,2111
2017,1,WA,2051
2017,2,WA,1975
2017,3,WA,2123
2017,4,WA,1983
2017,5,WA,2018
2017,6,WA,2147
2017,7,WA,2229
2017,8,WA,2191
2017,9,WA,2094
2017,10,WA,2075
2017,11,WA,1933
2017,12,WA,2040
2018,1,WA,2078
2018,2,WA,1939
2018,3,WA,2092
2018,4,WA,1947
2018,5,WA,2178
2018,6,WA,2159
2018,7,WA,2233
2018,8,WA,2274
2018,9,WA,2077
2018,10,WA,2164
2018,11,WA,2050
2018,12,WA,2072
2019,1,WA,2168
2019,2,WA,1837
2019,3,WA,1998
2019,4,WA,1943
2019,5,WA,2043
2019,6,WA,2064
2019,7,WA,2130
2019,8,WA,2142
2019,9,WA,1965
2019,10,WA,1936
2019,11,WA,1878
2019,12,WA,1979
2020,1,WA,1967
2020,2,WA,1877
2020,3,WA,1891
2020,4,WA,1854
2001,1,AK,89
2001,2,AK,89
2001,3,AK,80
2001,4,AK,82
2001,5,AK,83
2001,6,AK,86
2001,7,AK,95
2001,8,AK,99
2001,9,AK,91
2001,10,AK,91
2001,11,AK,98
2001,12,AK,98
2002,1,AK,103
2002,2,AK,102
2002,3,AK,94
2002,4,AK,99
2002,5,AK,87
2002,6,AK,87
2002,7,AK,86
2002,8,AK,90
2002,9,AK,87
2002,10,AK,86
2002,11,AK,84
2002,12,AK,82
2003,1,AK,96
2003,2,AK,90
2003,3,AK,85
2003,4,AK,90
2003,5,AK,94
2003,6,AK,88
2003,7,AK,98
2003,8,AK,98
2003,9,AK,95
2003,10,AK,91
2003,11,AK,93
2003,12,AK,87
2004,1,AK,96
2004,2,AK,91
2004,3,AK,88
2004,4,AK,92
2004,5,AK,91
2004,6,AK,93
2004,7,AK,101
2004,8,AK,96
2004,9,AK,100
2004,10,AK,92
2004,11,AK,92
2004,12,AK,94
2005,1,AK,94
2005,2,AK,96
2005,3,AK,89
2005,4,AK,95
2005,5,AK,88
2005,6,AK,95
2005,7,AK,101
2005,8,AK,99
2005,9,AK,104
2005,10,AK,99
2005,11,AK,96
2005,12,AK,99
2006,1,AK,104
2006,2,AK,108
2006,3,AK,94
2006,4,AK,107
2006,5,AK,92
2006,6,AK,103
2006,7,AK,103
2006,8,AK,111
2006,9,AK,106
2006,10,AK,101
2006,11,AK,105
2006,12,AK,108
2007,1,AK,109
2007,2,AK,108
2007,3,AK,105
2007,4,AK,114
2007,5,AK,114
2007,6,AK,120
2007,7,AK,122
2007,8,AK,126
2007,9,AK,122
2007,10,AK,104
2007,11,AK,118
2007,12,AK,121
2008,1,AK,119
2008,2,AK,118
2008,3,AK,112
2008,4,AK,113
2008,5,AK,108
2008,6,AK,105
2008,7,AK,106
2008,8,AK,112
2008,9,AK,117
2008,10,AK,118
2008,11,AK,111
2008,12,AK,106
2009,1,AK,110
2009,2,AK,101
2009,3,AK,107
2009,4,AK,108
2009,5,AK,107
2009,6,AK,111
2009,7,AK,111
2009,8,AK,115
2009,9,AK,106
2009,10,AK,114
2009,11,AK,105
2009,12,AK,116
2010,1,AK,115
2010,2,AK,103
2010,3,AK,115
2010,4,AK,108
2010,5,AK,103
2010,6,AK,107
2010,7,AK,115
2010,8,AK,116
2010,9,AK,114
2010,10,AK,109
2010,11,AK,107
2010,12,AK,112
2011,1,AK,116
2011,2,AK,107
2011,3,AK,113
2011,4,AK,109
2011,5,AK,106
2011,6,AK,106
2011,7,AK,105
2011,8,AK,112
2011,9,AK,110
2011,10,AK,116
2011,11,AK,112
2011,12,AK,120
2012,1,AK,118
2012,2,AK,119
2012,3,AK,119
2012,4,AK,110
2012,5,AK,108
2012,6,AK,101
2012,7,AK,113
2012,8,AK,117
2012,9,AK,114
2012,10,AK,114
2012,11,AK,119
2012,12,AK,129
2013,1,AK,121
2013,2,AK,101
2013,3,AK,110
2013,4,AK,107
2013,5,AK,108
2013,6,AK,111
2013,7,AK,113
2013,8,AK,123
2013,9,AK,114
2013,10,AK,111
2013,11,AK,111
2013,12,AK,112
2014,1,AK,122
2014,2,AK,111
2014,3,AK,120
2014,4,AK,112
2014,5,AK,111
2014,6,AK,108
2014,7,AK,113
2014,8,AK,116
2014,9,AK,113
2014,10,AK,108
2014,11,AK,111
2014,12,AK,115
2015,1,AK,112
2015,2,AK,112
2015,3,AK,115
2015,4,AK,110
2015,5,AK,110
2015,6,AK,108
2015,7,AK,111
2015,8,AK,116
2015,9,AK,112
2015,10,AK,117
2015,11,AK,109
2015,12,AK,118
2016,1,AK,120
2016,2,AK,114
2016,3,AK,120
2016,4,AK,105
2016,5,AK,111
2016,6,AK,110
2016,7,AK,113
2016,8,AK,124
2016,9,AK,109
2016,10,AK,122
2016,11,AK,117
2016,12,AK,121
2017,1,AK,118
2017,2,AK,119
2017,3,AK,121
2017,4,AK,114
2017,5,AK,116
2017,6,AK,113
2017,7,AK,120
2017,8,AK,122
2017,9,AK,117
2017,10,AK,119
2017,11,AK,121
2017,12,AK,120
2018,1,AK,117
2018,2,AK,121
2018,3,AK,116
2018,4,AK,104
2018,5,AK,113
2018,6,AK,107
2018,7,AK,112
2018,8,AK,115
2018,9,AK,117
2018,10,AK,106
2018,11,AK,111
2018,12,AK,114
2019,1,AK,98
2019,2,AK,96
2019,3,AK,106
2019,4,AK,92
2019,5,AK,104
2019,6,AK,97
2019,7,AK,100
2019,8,AK,119
2019,9,AK,105
2019,10,AK,107
2019,11,AK,104
2019,12,AK,102
2020,1,AK,114
2020,2,AK,105
2020,3,AK,112
2020,4,AK,98
2001,1,HI,317
2001,2,HI,283
2001,3,HI,312
2001,4,HI,304
2001,5,HI,322
2001,6,HI,313
2001,7,HI,333
2001,8,HI,341
2001,9,HI,325
2001,10,HI,325
2001,11,HI,306
2001,12,HI,308
2002,1,HI,297
2002,2,HI,268
2002,3,HI,299
