YEAR,MONTH,STATE,Coal,Geothermal,Hydroelectric Conventional,Natural Gas,Nuclear,Other,Other Biomass,Other Gases,Petroleum,Pumped Storage,Solar Thermal and Photovoltaic,Total,Wind,Wood and Wood Derived Fuels,Country
2013,10,OK,2123443.81,0,52354.39,1639150.84,0,-140.63,10423.96,0,1351.57,-8409,0,4964255.24,1125280.88,20799.42,US
2013,10,OR,401346.96,15372,2340413.85,1307353.12,0,3750.88,25117.21,0,321.35,0,2135.88,4496170.7,342928.05,57431.4,US
2013,10,PA,5070698.78,0,125921.51,4000853.03,5875306,73100.57,154701.41,51005.73,34092.38,-37328,5064.69,15634130.62,239586.74,41127.77,US
2013,10,RI,0,0,264.98,586844.99,0,0,9870.16,0,3110.96,0,245.26,600558.5,222.15,0,US
2013,10,SC,1931162.68,0,137545.24,810687.28,3270619,4279.47,16984.88,0,4547.02,-55038,0,6280828.45,0,160040.88,US
2013,10,SD,188222.32,0,351910.09,29266.15,0,0,0,0,807.21,0,0,826435.73,256229.98,0,US
2013,10,TN,1928518.3,0,903243.11,395819.47,1963573,34.5,4171.94,1027,4150.52,-804,2246.9,5300777.74,3333,95464.02,US
2013,10,TX,11562515.28,0,6589.71,15685858.25,3264634,30073.38,30314.84,211800.53,49953.27,0,13732.26,34003441.83,3081713.75,66256.58,US
2013,10,US-Total,120996392.9,1363499.26,17198594.14,88587401.51,63183533,1184643.12,1730517.12,1071517.53,2018435.49,-372598,987533.41,314925462.5,13635018.09,3340974.87,US
2013,10,UT,3062507.18,27594.41,30486.46,586230.53,0,18419.62,6063.9,116.01,1502.62,0,250.53,3778538.84,45367.58,0,US
2013,10,VA,1481952.03,0,42457.86,1540991.21,2153139,36005.5,74115.27,0,11709.66,-68930,0,5468676.24,0,197235.69,US
2013,10,VT,0,0,51134.82,246.3,455128,0,2325.79,0,72.28,0,2506.3,562456.22,23356.56,27686.19,US
2013,10,WA,911257.99,0,4944464.25,1341989.08,836946,11952.37,23107.65,38557.67,947.35,2437,74,8602331.64,350266.28,140332.02,US
2013,10,WI,2957931.32,0,205712.76,624969.32,894609,3548.23,39976.16,0,25212.5,0,0,4971738.07,126630.49,93148.29,US
2013,10,WV,6323985.58,0,90444.65,4473.01,0,0,319.04,2457.54,10382.47,0,0,6489927.29,57865,0,US
2013,10,WY,3977136.56,0,22483.53,39525.19,0,6573.12,0,18292.24,3255.38,0,0,4433375.78,366109.77,0,US
2013,11,AK,55345.85,0,131215.85,287619.11,0,-23,4437.17,0,76003.94,0,0,564705.33,10106.42,0,US
2013,11,AL,3615622.18,0,626044.9,3807075.08,3603367,190.22,999.23,22996.07,4552.54,0,0,11908049.51,0,227202.3,US
2013,11,AR,2014828.51,0,148379.43,557503.85,1342172,1289.21,5680.88,0,2833.76,-38,0,4190780.94,0,118131.29,US
2013,11,AZ,3392433.93,0,370963.15,1584246.9,1976796,0,5989.71,0,6992.32,-7728,184792.01,7552187.03,26575.19,11125.82,US
2013,11,CA,30410.19,923569.79,1033061.89,10189728.96,1595494,70513.02,255077.57,117342.95,3033.01,-1056,409233.07,15509502.58,556412.69,326681.44,US
2013,11,CO,2770344.36,0,13514.57,673209.47,0,4006.2,7028.32,0,1561.02,-17036,15963.93,4092501.46,623909.58,0,US
2013,11,CT,46117,0,26384.43,1240300.62,1434929,51731.53,55786.34,0,2743.54,281,0,2858388.11,0,114.66,US
2013,11,DC,0,0,0,4814.12,0,0,0,0,0,0,0,4814.12,0,0,US
2013,11,DE,141742.19,0,0,374969.13,0,0,5079.72,15984.63,213.72,0,2976.01,541477.68,512.29,0,US
2013,11,FL,3468204.86,0,13470.42,10301893,2262871,226960,209210.27,457.11,73888.61,0,7885.83,16731721.82,0,166880.73,US
2013,11,GA,2881920.54,0,209674.88,2874302.83,2927504,7774.24,36455.8,0,18603.08,-74160,4677.9,9195117.26,0,308363.99,US
2013,11,HI,124081.63,24643,4078.01,0,0,35314.2,28121,3490.29,596355.72,0,1762.62,852763.96,34917.49,0,US
2013,11,IA,2127864.3,0,48992.29,103208.16,439814,0,13260.2,0,-240.46,0,0,4487824.96,1754926.46,0,US
2013,11,ID,11709.12,3445.51,383321.16,311119.07,0,6684.92,17603.78,0,4.17,0,0,1017708.33,242945.92,40874.68,US
2013,11,IL,6746849.91,0,9577.85,353397.48,8014444,28687.28,55086.26,31581.67,5659.66,0,4719.4,16458675.4,1208671.89,0,US
2013,11,IN,7356244.4,0,31365.53,731296.08,0,37356.34,29643.83,185792.59,145702.58,0,9934.54,8976617.89,449282.02,0,US
2013,11,KS,2121055.97,0,949.47,84518.78,874919,0,4962.03,0,2568.69,0,0,3933629.13,844655.2,0,US
2013,11,KY,6174235.02,0,170617.91,55359.31,0,321.24,5304.36,0,92383,0,0,6534292.88,0,36072.04,US
2013,11,LA,1333449.01,0,37846,4276157.94,1553830,68951.66,8371.06,190029.34,306206.99,0,0,7975957.24,0,201115.24,US
2013,11,MA,327333.84,0,72792.47,1289069.01,486474,73635.28,88953.3,0,17077.26,-30695,10450.67,2368272.87,23803.86,9378.19,US
2013,11,MD,1348030.89,0,76607.26,64628.97,1279188,24001.19,32683.8,0,9412.37,0,5685.25,2890465.57,38753,11474.84,US
2013,11,ME,4744.19,0,230499.55,402759.61,0,34972.28,21160.19,0,3277.27,0,0,1142016.38,130200.17,314403.14,US
2013,11,MI,4635503.51,0,83899.46,839758.35,2577556,22339.26,73411.88,78519.25,102842.61,-52725,0,8866866.07,373625.78,132134.99,US
2013,11,MN,1922190.7,0,25427.31,468694.95,815663,36916.56,49705.58,0,2753.55,0,245.03,4340646.88,929990.42,89059.8,US
2013,11,MO,5992576.79,0,36696.65,175974.63,892149,2134.27,4443.83,0,5782,11367,0,7245636.12,121852.54,2659.43,US
2013,11,MS,590768.6,0,0,2346770.32,850641,370.32,960.47,0,900.63,0,0,3905777.07,0,115365.73,US
2013,11,MT,1074178.07,0,765998.63,47683.37,0,28295,0,1.43,39596.99,0,0,2154246.37,196911.2,1581.69,US
2013,11,NC,4213352.94,0,340251.04,2188060.04,3138826,60980.14,7509.12,0,26266.64,0,30437.64,10194321.09,0,188637.52,US
2013,11,ND,2172780.85,0,70664,11527.48,0,3936.7,469.71,4697.15,4412.06,0,0,2857579.34,589091.39,0,US
2013,11,NE,2203786.16,0,73503.61,29251.29,564387,0,5765.69,0,3993.04,0,0,3091137.58,210450.78,0,US
2013,11,NH,31087.34,0,88927.94,331873.74,899554,5333.97,12203.69,0,4702.95,0,0,1522646.9,39089.98,109873.3,US
2013,11,NJ,125986.78,0,1647.04,1961896.21,2624669,53700.29,86062.45,18899.48,6126.5,-14168,30819.15,4896983.27,1344.37,0,US
2013,11,NM,2132493.94,0,5690.12,663659.73,0,62.11,1604.41,0,6335.35,0,28344.95,3004604.7,166414.08,0,US
2013,11,NV,326522.32,231681.09,141780.66,1777001.39,0,1950.48,2103.35,648.57,1882,0,48984.94,2556926.79,24372,0,US
2013,11,NY,165022.39,0,2328949.02,3884882.34,3828955,75677.18,143510.95,0,19406.78,-25839,4107.72,10926686.52,444881.92,57132.22,US
2013,11,OH,6878829.41,0,62008.92,1830169.38,1560722,232.36,47462.13,76656.57,116909.02,0,4039.06,10747907.08,143191.88,27686.35,US
2013,11,OK,2598217.15,0,161046.58,1746568.64,0,-271.96,9843.16,0,656.17,-6400,0,5571196.01,1043996.37,17539.91,US
2013,11,OR,395116.13,18165,2466585.87,1458266.23,0,3699.04,26263.5,0,225.66,0,2125.89,4880538.39,459294.04,50797.04,US
2013,11,PA,5614875.6,0,128639.1,3954270.85,6398872,71943.31,154193.84,51982.39,31679.87,-51522,3791.98,16806313.49,405486.24,42100.32,US
2013,11,RI,0,0,291.93,356444.95,0,0,7781.31,0,1139.51,0,201.57,366160.56,301.3,0,US
2013,11,SC,2226133.89,0,235481.38,665737.17,3616948,2790.23,18858.07,0,9763.44,-57470,0,6893785,0,175542.84,US
2013,11,SD,252779.43,0,352739.09,57064.26,0,0,0,0,23.14,0,0,946647.87,284041.96,0,US
2013,11,TN,2194261.13,0,794972.85,464887.17,1894409,32.03,3843.9,946.31,5640.88,-727,1846.65,5449037.61,5959,82965.7,US
2013,11,TX,10512853.17,0,85984.19,15372463.37,3170242,26766.89,67110.65,196141.32,22496.55,0,9057.97,32565927.14,3030067.91,72743.13,US
2013,11,US-Total,120939729.8,1230481.05,17676833.84,84286784.92,64975456,1143304.66,1765369.6,1060372.59,1839734.26,-413042,824352.18,314539641.9,15803259.68,3407005.32,US
2013,11,UT,2781725.05,28976.66,31288.68,598235.38,0,12918.26,6145.03,163.35,2283.99,0,167.57,3509361.63,47457.67,0,US
2013,11,VA,1782358.24,0,46148.73,1849146.51,2221845,38564.16,79786.11,0,12379.24,-84754,0,6149734.3,0,204260.33,US
2013,11,VT,0,0,107691.73,272.33,448496,0,2243.61,0,138.89,0,2059.84,627325.45,25187,41236.04,US
2013,11,WA,737475.44,0,5292951.09,1045872.3,813660,12020.25,24797.58,34590.95,2578.99,-372,41,8603498.05,504767.71,135114.74,US
2013,11,WI,3074162.37,0,186844.19,545602.1,866060,3644.61,38040.55,0,22584.23,0,0,5017420.75,191726.78,88755.91,US
2013,11,WV,6258110.34,0,94031.11,4857.4,0,0,354.23,3571.28,14749.42,0,0,6533110.79,157437,0,US
2013,11,WY,3954014.16,0,27335.93,42715.57,0,6903.41,0,25879.9,2651.42,0,0,4520148.59,460648.22,0,US
2013,12,AK,53865.46,0,143543.48,351287.93,0,-22.35,4803.92,0,86158.84,0,0,649503.52,9866.24,0,US
2013,12,AL,3720242.15,0,1483225.72,3807986.47,3735464,197.53,394.6,3977.27,5692.86,0,0,12988758.68,0,231578.08,US
2013,12,AR,3035644.71,0,226096.82,867621.1,837298,1302.95,9710.22,0,5009.82,323,0,5099297.7,0,116291.09,US
2013,12,AZ,3810255.2,0,393596.19,2502758.05,2536798,0,6236.02,0,2410.49,-10549,182342.21,9473851.67,35201.5,14803,US
2013,12,CA,28543.78,1018331.41,918784.92,11884984.95,1677928,74825.1,265104.96,92321.61,4745.88,-2247,435205.31,17193263.03,460466.51,334267.6,US
2013,12,CO,2986605.02,0,89119.23,1058860.38,0,3399.17,7317.34,0,1179.32,-14645,15976.33,4854895.11,705535.95,1547.36,US
2013,12,CT,209402.8,0,29474.55,1170881.19,1565414,49379.5,53265.36,0,87974.43,1018,0,3169360.03,0,2550.21,US
2013,12,DC,0,0,0,4794.28,0,0,0,0,0,0,0,4794.28,0,0,US
2013,12,DE,119839.14,0,0,400635.48,0,0,5416.74,14160.77,1179.3,0,3045.51,544766.5,489.57,0,US
2013,12,FL,3766429.04,0,25875.72,9690938.02,2523642,237400.25,230932.24,385.53,122966.24,0,9000.2,16789907.39,0,182338.16,US
2013,12,GA,3793143.51,0,440739.43,2708651.27,3059928,6488.64,38511.04,0,16213.28,-5036,5981.85,10379849.44,0,315228.42,US
2013,12,HI,134512.95,25948,2416.79,0,0,34162.88,30454.42,3587.27,601114.13,0,1781.89,867983.29,34004.95,0,US
2013,12,IA,3120221.08,0,47236.63,140368.37,457106,0,15671.56,0,20006.08,0,0,5083142.67,1282532.95,0,US
2013,12,ID,12235.69,4000.36,419331.03,447155.58,0,5672.01,18327.68,0,3.19,0,0,1108675.25,165449.92,36499.79,US
2013,12,IL,8431507.57,0,7891.12,331032.59,8556513,28624.63,53575.85,33555.1,3882.98,0,4771.01,18380399.73,929045.89,0,US
2013,12,IN,8663088.67,0,13922.52,720152.04,0,30956.72,30977.91,193664.87,194531.75,0,11021.18,10263477.31,405161.64,0,US
2013,12,KS,2562004.48,0,915.45,100537.71,904486,0,4860.83,0,8263.8,0,0,4305328.92,724260.65,0,US
2013,12,KY,7634204.43,0,367402.22,53813.91,0,460.48,5286.69,0,125211.59,0,0,8220982.4,0,34603.07,US
2013,12,LA,1701828.9,0,70905,4850661.07,1599280,69173.61,8452.71,183531.39,324371.49,0,0,9043058.39,0,234854.23,US
2013,12,MA,696568.01,0,85142.96,887217.55,441206,76489.5,92481.75,0,131586.67,-49076,12548.72,2407415.22,24891.2,8358.88,US
2013,12,MD,1383067.53,0,196584.17,256315.33,1328838,20815.07,29003.52,0,45812.49,0,4773.22,3313925.66,34929,13787.32,US
2013,12,ME,9368.21,0,243270.18,518427.16,0,32877.74,18032.17,0,51798.12,0,0,1285712.04,97359.95,314578.52,US
2013,12,MI,5018243.47,0,98293.28,989935.23,3059481,27135.19,80001.79,69077.45,111896.18,-69294,0,9810711.24,278638.97,147302.67,US
2013,12,MN,2503093.24,0,36360.79,607332.02,831276,30451.21,45842.26,0,8584.92,0,247.7,4827714.56,678432.42,86094.01,US
2013,12,MO,6506778.89,0,59417.04,390910.61,923769,2089.34,4661.98,0,7412.06,-6687,0,7982544.78,91419,2773.87,US
2013,12,MS,742252.38,0,0,2564430.14,1053222,593.45,800.88,0,1465.75,0,0,4481561.75,0,118797.16,US
2013,12,MT,1160560.88,0,687645.79,77565.22,0,25459,0,1.68,42323.57,0,0,2254530.1,259341.82,1632.15,US
2013,12,NC,3382637.24,0,681714.12,2733277.36,3550387,54176.34,14491.7,0,17255.98,0,34696.09,10659529.27,0,190893.45,US
2013,12,ND,2472164.64,0,142568,17224.36,0,3336.97,450.54,4459.1,3503.68,0,0,3202325.24,558617.97,0,US
2013,12,NE,2464673.21,0,70869.57,21855.91,679786,0,5530.3,0,2479.32,0,0,3424673.75,179479.46,0,US
2013,12,NH,256597.09,0,108141.22,327956.33,928303,4658.37,10492.84,0,40347.86,0,0,1813155.78,27563.06,109096,US
2013,12,NJ,168198.35,0,1738.11,2138763.99,2759434,57683.33,91029.74,19434.92,9883.35,-13828,21744.21,5255189.9,1107.92,0,US
2013,12,NM,1646009.57,69,5774.82,772081.61,0,52.7,1670.39,0,7756.95,0,28034.75,2661258.08,199808.3,0,US
2013,12,NV,506470.52,248035.19,160210.72,2068964.92,0,2724.98,2189.85,546.75,1733.28,0,48488.94,3053300.15,13935,0,US
2013,12,NY,567258.1,0,2299774.93,4502624.07,3764801,74396.85,143672.74,0,47061.64,-43742,2865.89,11774297.19,349754.83,65829.14,US
2013,12,OH,9057073.03,0,8684.83,1745685.24,1627206,174.96,45769.95,75348.02,116729.48,0,4021.17,12848163.57,137288.21,30182.69,US
2013,12,OK,2820483.95,0,115491.84,2661387.65,0,94.08,10429.63,0,2011.1,8028,0,6471424.71,835120.54,18377.93,US
2013,12,OR,401707.33,20013,2833000.71,1770724.25,0,3940.14,27226.19,0,354.2,0,2218.34,5685561.85,561157.89,65219.81,US
2013,12,PA,7754329.15,0,336836.73,4167627.57,7420290,80440.49,169886.61,55506.64,55180.17,-46760,2675.75,20400915.15,353375.28,51526.75,US
2013,12,RI,0,0,326.12,273153.29,0,0,8913.01,0,13798.49,0,487.77,296909.86,231.18,0,US
2013,12,SC,2068457.09,0,295920.59,701613.17,4866393,3452.51,20109.22,0,5297.11,-65965,115,8070011.1,0,174618.42,US
2013,12,SD,249401.25,0,238854.06,126799.87,0,0,0,0,311.29,0,0,842016.35,226649.89,0,US
2013,12,TN,1933183.22,0,1223500.35,299800.11,2579748,40.78,9001.23,1000.35,23461.23,-14810,1866.84,6152026.16,5712,89522.05,US
2013,12,TX,13797458.2,0,81155.14,16665168.58,3088247,27104.94,63696.2,178128.48,31703.82,0,13832.65,36713247.97,2676610.31,90142.67,US
2013,12,US-Total,141859665.4,1365619.49,21128299.18,92936291.3,71293578,1140851.62,1837098.49,1006028.26,2451324.22,-420673,850021.34,353021247.7,13967058.81,3606084.65,US
2013,12,UT,3076650.84,49222.54,31754.39,705642.64,0,10386.54,6397.73,208.78,552.62,0,162.42,3909093.34,28114.84,0,US
2013,12,VA,2029693.7,0,96424.32,1771731.34,2762961,41699.93,83417.84,0,8717.45,-87030,0,6957509.44,0,249893.85,US
2013,12,VT,0,0,124059.46,313.53,464196,0,2233.65,0,1306.21,0,2082.37,660211.28,21246.07,44773.99,US
2013,12,WA,843203.46,0,5941244.16,1491648.46,838615,9088.62,23273.21,40761.53,1541.44,-373,34,10010800.94,677402.22,144361.83,US
2013,12,WI,4150927.11,0,59854.13,520640.49,871562,2946.18,36713.79,0,29014.95,0,0,5891482.84,136063.7,83760.5,US
2013,12,WV,6352894,0,161013.21,13524,0,0,377.73,3005.51,15884.74,0,0,6699179.18,152480,0,US
2013,12,WY,4056687.18,0,22196.66,52828.93,0,6521.29,0,33365.24,3642.66,0,0,4783553.99,608312.05,0,US
2014,1,AK,57245.82,0,128768.9,301233.8,0,2315.16,5275.18,0,78671.83,0,0,589929.95,16419.25,0,US
2014,1,AL,4489615.96,0,1344747.53,4365823.25,3744647,140.51,1051.08,15782.45,39788.95,0,0,14290946.25,0,289349.53,US
2014,1,AR,3072837.2,0,286356.66,1011246.81,1128306,1303.21,11101.08,0,2361.53,6803,0,5638766.82,0,118451.33,US
2014,1,AZ,3916030.12,0,498839.08,1410173.34,2976752,0,5532.11,0,3553.4,6330,185578.77,9046791.3,29081.61,14920.86,US
2014,1,CA,25108.77,1047824.19,811189.67,10424212.18,1597319,70787.49,244434.15,92956.56,5974.57,-220,388107.97,15662855.12,606522.67,348637.91,US
2014,1,CO,3171885.15,0,133556.91,784705.83,0,3808.9,7442.31,0,1549.49,-20088,15613.49,4903414.96,804751.36,189.53,US
2014,1,CT,171748.3,0,40684.08,888538.3,1547921,50609.35,55246.6,0,288247.35,3967,632.71,3059928.38,0,12333.69,US
2014,1,DC,0,0,0,5009.12,0,0,0,0,0,0,0,5009.12,0,0,US
2014,1,DE,167318.03,0,0,298943.19,0,0,4690.4,15566.34,112342.82,0,2803.73,602145.71,481.21,0,US
2014,1,FL,4692281.94,0,24194.57,10681686.49,2734914,223836.33,204515.63,304.45,264768.45,0,10503.03,19061154.31,0,224149.43,US
2014,1,GA,4996231.11,0,442395.76,3138762.87,3039576,5248.79,32489.52,0,102612.93,6251,7968.55,12090541.55,0,319005.03,US
2014,1,HI,130482.35,25572,5448.23,0,0,17047.25,31574.48,2794.48,695851.21,0,1675.47,946938.53,36493.06,0,US
2014,1,IA,3129566.72,0,57806.81,97132.99,455018,0,13649.15,0,13734.4,0,0,5621210.59,1854302.52,0,US
2014,1,ID,8883.2,3940.82,520261.41,397451.3,0,0,14262.35,0,3.54,0,0,1221971.98,243359.61,33809.75,US
2014,1,IL,8268036.64,0,11381.2,650031.5,8768391,21126.64,53315.45,27943.73,8398.43,0,2690,19121891.9,1310577.32,0,US
2014,1,IN,9904237.76,0,27074.01,1114964.77,0,21095.4,31462.08,174076.27,152112.09,0,5853.03,11845728.23,414852.82,0,US
2014,1,KS,2606867.85,0,1730.7,161436.55,900328,0,4692.23,0,4975.69,0,0,4719229.58,1039198.56,0,US
2014,1,KY,8195457.97,0,382420.29,531207.18,0,0,7994.11,0,130665.49,0,0,9285016.93,0,37271.91,US
2014,1,LA,1930107.63,0,107404,5025542.1,1600912,62431.64,7376.39,149562.99,488077.38,0,0,9591305.57,0,219891.44,US
2014,1,MA,573892.5,0,106177.56,1031185.04,508677,70168.02,86190.66,0,591669.34,-34649,14693.58,2982554.15,26122.27,8427.18,US
2014,1,MD,2328405.33,0,205332.27,149034,1131490,24771.54,34979.14,0,288085.14,0,5351.51,4217985.53,35406,15130.6,US
2014,1,ME,15742.55,0,330572.25,452187.98,0,30108.19,17772.56,0,172684.35,0,0,1451007.55,120550.63,311389.05,US
2014,1,MI,5056252.9,0,107924.56,1387846.51,2759855,26729.26,82364.1,77239.77,69043.8,-57974,0,10093288.91,420914.18,163092.84,US
2014,1,MN,2720335.18,0,38281.92,382016.77,956552,26114.09,45697.09,0,13700.85,0,215.12,5300938.72,1023076.25,94949.45,US
2014,1,MO,7226766.69,0,96734.62,379816.89,924177,1663.82,5568.17,0,8445.41,1779,0,8788376.62,140848.85,2576.16,US
2014,1,MS,1109302.75,0,0,3236880.72,907908,359.95,1291.98,0,1534.58,0,0,5376867.43,0,119589.45,US
2014,1,MT,1341590.77,0,618700.22,58771.63,0,26603,0,1.23,38068.68,0,0,2340228.67,256493.14,0,US
2014,1,NC,5685972.69,0,756656.97,2502245.67,3768103,19940.1,32842.02,0,253870.15,0,38680.99,13238511.41,0,180199.82,US
2014,1,ND,2625722.48,0,159198,2210.52,0,2896.54,1825.3,3993.95,2317.66,0,0,3553629.96,755465.51,0,US
2014,1,NE,2325775.22,0,86863.03,8245.65,897129,0,5696.79,0,5822.26,0,0,3555711.28,226179.33,0,US
2014,1,NH,317450.72,0,142719.11,79754.81,927753,5155.22,11846.83,0,182072.62,0,0,1838557.84,45897.47,125908.08,US
2014,1,NJ,399253.57,0,3229.21,1935557.15,3129622,41417.33,80134.96,18360.64,385235.3,-22338,29323.31,6000740.69,945.23,0,US
2014,1,NM,1408195.56,1568.18,6553.3,700207.33,0,116.75,1628.08,0,6280.85,0,25934.45,2398404.14,247919.64,0,US
2014,1,NV,669761.66,271349.49,172080.34,1572755.21,0,1946.58,1963.77,560.11,499.5,0,51628.08,2757468.73,14924,0,US
2014,1,NY,834518.84,0,2126727.2,3801516.66,3929984,71886.31,130665.64,0,1195800.92,-42291,3237.19,12568021.74,455546.85,60429.11,US
2014,1,OH,9753325.99,0,29516.7,2012485.67,1614343,753.6,35934.26,75370.27,152487.61,0,2590.68,13872894.78,165557.07,30529.95,US
2014,1,OK,2791871.81,0,150111.96,2446718.38,0,1225.5,10658.11,0,335.4,-9345,0,6584321.52,1175395.27,17350.1,US
2014,1,OR,404847.06,20076,2802782.63,1669796.03,0,2992.84,24516.46,0,800.22,0,1626.29,5458574.99,464262.7,66874.75,US
2014,1,PA,8475475.98,0,309084.6,3674189.12,6914713,61308.82,145457.75,45933.37,385483.03,-41167,3162.32,20428268.87,404082.73,50545.15,US
2014,1,RI,0,0,476.15,339457.42,0,0,15775.87,0,48068.26,0,873.14,405364.66,713.81,0,US
2014,1,SC,2820125.69,0,462446.73,890141.11,4965505,5721.58,17075.13,0,153496.88,-12827,316.36,9488808.73,0,186807.24,US
2014,1,SD,226427.36,0,289967.48,34535.4,0,0,0,0,917.07,0,0,877742.07,325894.76,0,US
2014,1,TN,3523750.92,0,1197675.57,674033.35,2596879,6.09,6887.71,1518.9,70693.82,7359,902.72,8166361,7370,79283.92,US
2014,1,TX,13115959.59,0,75112.58,15777067.38,3685028,31247.06,65874.5,166602.8,22309.28,0,14819.19,36876303.6,3847945.03,74338.19,US
2014,1,US-Total,157315786.8,1419166.1,21635784.81,90926188.84,73064085,1009272.79,1751620.13,943275.46,7221608.51,-289685,816253.85,377531444.6,18016692.97,3701394.42,US
2014,1,UT,3114723.46,48835.42,38118.86,638431.85,0,14938.07,5722.49,0,1383.41,0,106.84,3891745.24,29484.84,0,US
2014,1,VA,2606206.4,0,166272.87,1819995.3,2762191,42013.87,83720.48,0,695858.25,-80908,0,8320536.93,0,225186.77,US
2014,1,VT,0,0,125242.15,268.94,455960,0,2098,0,6190.26,0,1334.34,667462.51,31112.31,45256.51,US
2014,1,WA,948354.82,0,5878129.24,1213307.59,840118,14893.08,20705.29,38821.43,2200.52,-367,31,9528958.57,448446.25,124318.36,US
2014,1,WI,4394994.81,0,154371.09,618072.38,894014,4544.92,40293.07,0,35515.06,0,0,6452874.73,209868.03,101201.37,US
2014,1,WV,7505648.4,0,147311.99,96530.67,0,0,329.65,1874.89,33319.52,0,0,7951055.1,166040,0,US
2014,1,WY,4061192.54,0,27153.85,52824.16,0,0,0,34010.86,3729.01,0,0,4793101.23,614190.82,0,US
2014,2,AK,53698.84,0,109614.32,278844.66,0,0,4042.32,0,63986.62,0,0,523397.59,13210.83,0,US
2014,2,AL,4258853.64,0,1193914.32,2486919.34,3061007,0,803.8,16087.12,10252.22,0,0,11279291.04,0,251453.61,US
2014,2,AR,3019716.79,0,175109.42,589523.56,1254400,846.19,8902.2,0,2915.7,3887,0,5168540.97,0,113240.11,US
2014,2,AZ,2959417.65,0,441630.26,1365466.72,2685783,0,4759.64,0,4164.43,-8738,188991.18,7691164.4,36222.77,13466.75,US
2014,2,CA,26449.22,942304.09,722386.73,9551619.27,799061,61848.7,211061.34,97715.12,3450.41,-14496,435554.99,13997302.28,880887.75,279459.65,US
2014,2,CO,2945885.31,0,135282.1,780241.77,0,3134.37,6037.35,0,1189.01,-9742,17709.88,4432633.24,552189.8,705.67,US
2014,2,CT,220542.63,0,30981.63,959926.07,1370137,44411.51,47745.73,0,83382.88,-1960,659.21,2762493.46,0,6666.82,US
2014,2,DC,0,0,0,5087.08,0,0,0,0,0,0,0,5087.08,0,0,US
2014,2,DE,209901.46,0,0,284199.08,0,0,4038.08,7790.67,14303.05,0,3287.93,523921.86,401.6,0,US
2014,2,FL,4434980.93,0,19877.73,8183491.23,2452591,207921.11,170446.84,174.95,196961.43,0,15411.14,15887924.97,0,206068.63,US
2014,2,GA,4573041.96,0,307329.65,2059641.13,2200311,6113.53,28601.11,0,30130.82,-19450,7958.53,9462834.89,0,269157.16,US
2014,2,HI,91712.71,23592,3846.71,0,0,12786.4,23456.02,3231.72,602820.54,0,1940.58,786063.22,22676.55,0,US
2014,2,IA,3202984.84,0,42274.38,48738.21,406629,0,11413.94,0,13517.33,0,0,5051221.12,1325663.43,0,US
2014,2,ID,8312.61,3618.65,495631.11,316457.44,0,0,11970.19,0,2.53,0,0,1159703.21,288739.52,34971.16,US
2014,2,IL,7719846.17,0,9486.91,189052.48,7417521,19088.76,45717.25,17192.25,8851.8,0,3350.61,16278060.21,847953,0,US
2014,2,IN,9054496.39,0,18712.11,906947.5,0,16159.21,26709.82,131090.95,44563.06,0,6235.55,10456723.19,251808.61,0,US
2014,2,KS,2466111.19,0,1125.24,119455.85,816789,0,4037.29,0,4538.04,0,0,4176802.25,764745.64,0,US
2014,2,KY,7609090.28,0,283585.7,296400.81,0,0,6879.23,0,84115.25,0,0,8311044.98,0,30973.71,US
2014,2,LA,1470262.26,0,78986,4147438.52,1444542,47905.48,6217.77,132973.05,412804.56,0,0,7940258.16,0,199128.52,US
2014,2,MA,661786.01,0,77462.32,1070032.54,459371,60734,74333.79,0,133426.15,-39782,16185.72,2541556.22,20764.28,7242.41,US
2014,2,MD,2054394.44,0,103186.71,125164.36,920341,19265.89,27694.55,0,38528.86,0,6275.1,3334067.8,25210,14006.9,US
2014,2,ME,9481.43,0,279845.94,306072.76,0,28984.09,14987.71,0,20537.63,0,0,1036552.3,100044.32,276598.42,US
